Orthogroup	Canis_lupus_protein	Macaca_fascicularis_protein	Mus_musculus_protein	Rattus_norvegicus_protein
OG0004552	NP_001273872.1	XP_005584251.3	NP_034723.1	NP_112309.2
OG0004553	NP_001273884.1	XP_005585306.1	XP_030101450.1	XP_038942636.1
OG0004554	NP_001273887.1	XP_005552209.1	NP_031982.1	XP_017444286.2
OG0004555	NP_001273906.1		NP_036051.1, NP_038495.2	XP_063136793.1
OG0004556	NP_001273908.1	XP_005590333.1	NP_081604.3	NP_001099689.1
OG0004557	NP_001273909.1	XP_005589518.1	NP_950178.2	NP_001014038.1
OG0004558	NP_001273911.1	XP_045234723.2	NP_033558.3	XP_063131921.1
OG0004559	NP_001273917.1	XP_045233902.1	NP_035930.1	NP_001012766.1
OG0004560	NP_001273921.1	XP_005552151.1	NP_080417.2	NP_001381983.1
OG0004561	NP_001273927.1	XP_005589601.1	NP_001028591.2	NP_001163050.1
OG0004562	NP_001273933.1	XP_065391624.1	XP_030098003.1	XP_006228444.1
OG0004563	NP_001273950.1	XP_045249658.2	NP_034690.3	XP_006231990.1
OG0004564	NP_001273957.1	XP_005544356.1	NP_058677.1	NP_036784.1
OG0004565	NP_001273959.1	XP_015311099.2	NP_665837.1	NP_998789.1
OG0004566	NP_001273968.1	XP_045237641.2	XP_006531091.1	XP_008770595.3
OG0004567	NP_001273976.1	XP_005544298.1	NP_001074680.1	NP_445773.1
OG0004568	NP_001273992.1	XP_005564841.1	NP_031578.2	NP_001100838.1
OG0004569	NP_001273993.1	XP_045225483.2	NP_444418.1	NP_073202.1
OG0004570	NP_001273995.1	XP_005576321.3	NP_001361670.1	NP_037252.1
OG0004571	NP_001274002.1	XP_005547745.1	NP_031643.1	NP_062028.1
OG0004572	NP_001274007.1	XP_045234382.1	NP_598770.1	NP_001014104.1
OG0004573	NP_001274013.1	XP_045251327.1	NP_080237.1	XP_063140701.1
OG0004574	NP_001274018.1	XP_015308361.1	NP_033048.2	NP_446348.2
OG0004575	NP_001274029.1	XP_045249462.2	NP_780492.2	NP_058766.2
OG0004576	NP_001274046.1	XP_005556671.1	NP_653106.1	NP_001009652.1
OG0004577	NP_001274058.1	XP_005579976.1	NP_033408.1	XP_017450965.1
OG0004578	NP_001274059.1	XP_005592528.3	NP_036128.3	NP_001100897.1
OG0004579	NP_001274075.1	XP_005591639.2	NP_542369.3	NP_073206.2
OG0004580	NP_001274078.1	XP_005539993.3	NP_035477.1	NP_037246.2
OG0004581	NP_001274080.1	XP_005541542.1	NP_001002011.2	NP_001002016.2
OG0004582	NP_001274081.1	XP_005540721.3	NP_035212.2	XP_038946299.1
OG0004583	NP_001274082.1	XP_045248790.1	NP_034307.1	NP_037040.1
OG0004584	NP_001274086.1	XP_045233701.1	NP_033252.1	NP_001099633.1
OG0004585	NP_001274087.1	XP_005539976.2	NP_062733.1	NP_001388295.1
OG0004586	NP_001274088.1	XP_005541046.1	XP_036019041.1	XP_006250426.1
OG0004587	NP_001274089.1	XP_045233729.1	NP_852079.2	NP_075247.1
OG0004588	NP_001274098.1	XP_005560901.3	NP_058668.1	NP_445894.1
OG0004589	NP_001274479.1	XP_005548070.3	NP_796102.2	XP_006248457.1
OG0004590	NP_001276356.1	XP_005564326.3	XP_006520299.3	NP_001124037.1
OG0004591	NP_001276362.1	XP_005574471.1	NP_033234.2	NP_058745.2
OG0004592	NP_001276843.1	NP_001278846.1	NP_035082.1	NP_001103369.1
OG0004593	NP_001277019.1	XP_005556239.1	NP_080070.2	NP_942037.2
OG0004594	NP_001277034.1	XP_045245179.2	XP_011244377.1	XP_038944618.1
OG0004595	NP_001277037.1	XP_015299702.2	NP_082518.1	NP_001101729.1
OG0004596	NP_001277038.1	XP_015304979.2	NP_001030057.1	NP_001178770.1
OG0004597	NP_001277041.1	XP_015313183.3	NP_034415.1	NP_113765.1
OG0004598	NP_001278354.1	NP_001278982.1	NP_061215.1	NP_072107.2
OG0004599	NP_001278901.1	XP_005581836.1	NP_068693.1	NP_001178883.1
OG0004600	NP_001279988.1	XP_005571334.1	NP_033338.2	NP_062035.1
OG0004601	NP_001279989.1	XP_005550007.3	NP_068692.1	NP_076442.2
OG0004602	NP_001280588.1	NP_001280684.1	NP_766463.1	NP_001014283.2
OG0004603	NP_001288041.1	XP_005575090.3	NP_001268939.1	NP_001385615.1
OG0004604	NP_001289594.1	XP_015307432.1	NP_083888.3	NP_001099441.1
OG0004605	NP_001289600.1	XP_005565171.3	NP_001296375.1	XP_038963095.1
OG0004606	NP_001289757.1	XP_045250293.1	XP_006525721.1	XP_017456328.1
OG0004607	NP_001291210.1	XP_015297712.1	NP_001291196.1	NP_001291197.1
OG0004608	NP_001295392.1	XP_005556333.1	NP_776299.1	XP_038950796.1
OG0004609	NP_001295463.1	XP_005541404.3	NP_033820.2	NP_001020856.1
OG0004610	NP_001300703.1	XP_005556017.3	XP_011246598.1	XP_006255360.1
OG0004611	NP_001300704.1	XP_005590457.3	XP_006540497.1	XP_038956559.1
OG0004612	NP_001300709.1	XP_005546230.1	XP_011238380.1	XP_038957944.1
OG0004613	NP_001300710.1	XP_065383920.1	NP_001316596.1	NP_150240.1
OG0004614	NP_001300726.1	XP_065374961.1	NP_001181869.1	NP_001357926.1
OG0004615	NP_001300728.1	XP_005541251.1	NP_038502.2	NP_037244.1
OG0004616	NP_001300732.1		NP_001030031.2, NP_032356.1	NP_742016.2
OG0004617	NP_001300733.1	XP_005548303.3	NP_033785.1	NP_113941.1
OG0004618	NP_001300736.1	XP_065393849.1	NP_081503.1	NP_001100427.1
OG0004619	NP_001300737.1	XP_005564114.2	NP_653132.1	NP_076475.1
OG0004620	NP_001300738.1	XP_045248203.1	XP_006504178.1	XP_038947846.1
OG0004621	NP_001300739.1	XP_045251473.1	NP_031656.2	NP_001009470.1
OG0004622	NP_001300742.1	XP_045218478.1	NP_061294.2	NP_059012.2
OG0004623	NP_001300748.1		NP_001011782.2, NP_064685.2	NP_001000128.1
OG0004624	NP_001300752.1	XP_045221345.1	NP_067366.1	NP_073167.1
OG0004625	NP_001300754.1	XP_005555437.3	NP_444402.2	XP_006250697.1
OG0004626	NP_001300755.1	XP_005548326.3	NP_079759.2	XP_006248306.1
OG0004627	NP_001300756.1	XP_005565960.1	NP_034020.1	NP_001020586.1
OG0004628	NP_001300757.1	XP_015299809.1	NP_062411.1	NP_001020065.1
OG0004629	NP_001300762.1	XP_005570850.1	NP_033829.3	NP_037041.3
OG0004630	NP_001300763.1	XP_045235481.1	NP_031681.2	NP_001389476.1
OG0004631	NP_001300766.1	XP_005581919.1	NP_666209.1	NP_598219.2
OG0004632	NP_001300769.1	XP_045224844.2	NP_067620.3	NP_777353.1
OG0004633	NP_001300777.1	XP_065387190.1	NP_035057.1	NP_036743.3
OG0004634	NP_001300778.1	XP_005553615.2	NP_034865.1	NP_542947.1
OG0004635	NP_001300780.1	XP_005544830.2	NP_032751.1	NP_036744.1
OG0004636	NP_001300782.1	XP_045254978.2	NP_082169.2	XP_017454387.1
OG0004637	NP_001300784.1	XP_065380793.1	XP_006513318.1	NP_001075947.1
OG0004638	NP_001300798.1	XP_005556595.3	NP_081458.1	NP_001011930.1
OG0004639	NP_001300799.1	XP_005584863.1	NP_034734.3	NP_445766.2
OG0004640	NP_001300802.1	XP_045248002.2	NP_084484.2	NP_001123533.1
OG0004641	NP_001300803.1	XP_005571725.1	NP_077755.1	NP_001095851.1
OG0004642	NP_001300805.1	XP_005584444.1	NP_032944.1	NP_036758.1
OG0004643	NP_001300812.1	XP_045247927.2	NP_032351.2	XP_038948073.1
OG0004644	NP_001300814.1	XP_005544083.1	NP_084528.1	NP_001263412.1
OG0004645	NP_001301026.1	XP_045224091.1	NP_032824.1	NP_001100397.1
OG0004646	NP_001301029.1	XP_005566007.3	XP_036017339.1	XP_063138239.1
OG0004647	NP_001301031.1	XP_005571343.1	NP_033310.2	NP_001037715.1
OG0004648	NP_001301035.1	XP_005547895.1	NP_542370.3	NP_001102863.1
OG0004649	NP_001301038.1	XP_005554575.2	NP_001157049.1	XP_008768433.1
OG0004650	NP_001301040.1	XP_005556669.3	NP_001030023.1	NP_001030084.1
OG0004651	NP_001301043.1	XP_005542627.1	NP_031927.2	NP_058997.1
OG0004652	NP_001301056.1	XP_005587517.3	NP_031471.2	NP_037034.1
OG0004653	NP_001301059.1	XP_015313463.1	XP_006499018.1	NP_001020904.1
OG0004654	NP_001332987.1	XP_005584209.3	NP_203537.1	NP_001008753.2
OG0004655	NP_001333028.1	XP_005584207.3	NP_001034755.1	NP_001008821.1
OG0004656	NP_001333030.1	XP_005584168.1	NP_766534.1	NP_001385785.1
OG0004657	NP_001333298.1	XP_005584237.3	NP_034792.1	NP_001004021.1
OG0004658	NP_001344043.1	XP_005573762.2	NP_598489.2	NP_001100233.1
OG0004659	NP_001362288.1	XP_005563451.2	NP_075553.2	NP_001388868.1
OG0004660	NP_001362359.1	XP_045227954.2	NP_001003934.1	XP_006230711.1
OG0004661	NP_001365317.1	XP_065392703.1	NP_663387.3	NP_001181880.1
OG0004662	NP_001365318.1	XP_015298588.1	NP_001365305.1	NP_001365309.1
OG0004663	NP_001371204.1	XP_045248771.1	NP_001371198.1	NP_001386697.1
OG0004664	NP_001374797.1	XP_045243531.1	NP_001186954.1	XP_063142981.1
OG0004665	NP_001375511.1		NP_666913.1	NP_001000954.1, NP_001001046.1
OG0004666	NP_001375612.1, XP_038421230.1		NP_666750.2, NP_997438.1	
OG0004667	NP_001375667.1	XP_015290800.3	NP_035113.1	NP_113898.2
OG0004668	NP_001375721.1, NP_001375727.1		NP_666398.1	NP_001386601.1
OG0004669	NP_001375769.1	XP_005580300.2	NP_667257.2	NP_001000140.1
OG0004670	NP_001375776.1	XP_005578985.2	NP_667320.1	NP_001001280.1
OG0004671	NP_001375838.1	XP_015290746.2	NP_666665.2	NP_001000357.2
OG0004672	NP_001375880.1	XP_015290877.3	NP_666965.2	XP_038953711.1
OG0004673	NP_001375890.1, NP_001375895.1		NP_666505.1	NP_001000367.1
OG0004674	NP_001375906.1		NP_997034.1	NP_001000375.1, NP_001000603.1
OG0004675	NP_001376060.1	XP_005578988.1	NP_570936.1	NP_775415.2
OG0004676	NP_001376146.1	XP_065399349.1	NP_084002.2	XP_063128360.1
OG0004677	NP_001376147.1	XP_005582844.1	NP_035770.2	NP_112251.2
OG0004678	XP_038381401.1	XP_005586627.3	NP_001351948.1	NP_001406694.1
OG0004679	XP_038381403.1, XP_038420429.1, XP_038430410.1, XP_038440967.1			
OG0004680	XP_038381409.1	XP_005552147.2	NP_766373.2	NP_001100939.1
OG0004681	XP_038381410.1	XP_005554247.4	NP_001366080.1	XP_038959502.1
OG0004682	XP_038381417.1	XP_005551516.3	NP_848889.3	NP_001101934.1
OG0004683	XP_038381419.1	XP_005551722.3	NP_001152861.1	NP_001401847.1
OG0004684	XP_038381420.1	XP_065399318.1	XP_011241449.1	XP_038954373.1
OG0004685	XP_038381421.1	XP_005551732.1	NP_848790.2	NP_001102808.1
OG0004686	XP_038381424.1	XP_005551777.3	NP_001139821.1	NP_001099674.1
OG0004687	XP_038381426.1	XP_045247498.2	NP_001156009.1	NP_001138331.2
OG0004688	XP_038381465.1	XP_015296827.3, XP_045235610.2, XP_065390900.1		
OG0004689	XP_038381469.1	XP_005589955.1	XP_017177419.1	NP_001102614.1
OG0004690	XP_038381476.1	XP_015297369.3	NP_001007570.1	NP_001101943.1
OG0004691	XP_038381477.1	XP_045235278.2	NP_001357740.1	XP_063133600.1
OG0004692	XP_038381478.1	XP_045234939.1	NP_796010.1	NP_001185899.1
OG0004693	XP_038381495.1	XP_005588746.1	NP_079666.1	NP_001009642.1
OG0004694	XP_038381499.1	XP_005586614.2	NP_038861.2	NP_446130.1
OG0004695	XP_038381500.1	XP_045233816.2	XP_006525950.1	NP_598254.2
OG0004696	XP_038381509.1	XP_065399520.1	NP_083805.1	NP_001100992.1
OG0004697	XP_038381511.1	XP_005552044.1	NP_034958.2	NP_446150.1
OG0004698	XP_038381519.1	XP_005552218.2	NP_035832.1	NP_446443.1
OG0004699	XP_038381528.1	XP_015303905.3	NP_001013854.2	NP_001162603.1
OG0004700	XP_038381531.1	XP_005551702.2	NP_780658.2	NP_001020147.1
OG0004701	XP_038381538.1	XP_005551825.1	NP_080612.1	XP_217725.3
OG0004702	XP_038381544.1	XP_065386758.1	NP_083229.1	XP_038940240.1
OG0004703	XP_038381546.1	XP_005581900.3	NP_796334.2	NP_001099828.1
OG0004704	XP_038381551.1	XP_045228879.1	NP_031552.2	NP_001102350.1
OG0004705	XP_038381559.1	XP_005590466.2	NP_081017.1	NP_001119748.1
OG0004706	XP_038381561.1	XP_045235616.2	NP_001357787.1	NP_001388484.1
OG0004707	XP_038381563.1	XP_005590163.3	NP_001357781.1	NP_001388703.1
OG0004708	XP_038381564.1	XP_005590161.1	NP_808361.1	NP_446223.1
OG0004709	XP_038381571.1	XP_045235914.1	NP_892038.2	XP_038966881.1
OG0004710	XP_038381572.1	XP_005589957.3	NP_001182184.1	XP_038949990.1
OG0004711	XP_038381584.1	XP_005589652.3	XP_006539883.1	XP_038959919.1
OG0004712	XP_038381587.1	XP_005595558.2	NP_598504.1	NP_068527.1
OG0004713	XP_038381588.1	XP_005595970.1	NP_082495.1	NP_001102379.1
OG0004714	XP_038381601.1	XP_005589233.2	NP_035886.1	NP_579824.2
OG0004715	XP_038381607.1	XP_005588919.1	NP_081491.2	NP_001033583.1
OG0004716	XP_038381608.1	XP_045234546.2	NP_001405561.1	NP_001101949.1
OG0004717	XP_038381615.1	XP_005586411.3	NP_444347.3	NP_001094443.2
OG0004718	XP_038381624.1	XP_005586414.3	NP_954667.1	NP_001385583.1
OG0004719	XP_038381634.1	XP_005586418.1	NP_080137.2	XP_006255014.1
OG0004720	XP_038381643.1	XP_065389659.1	NP_001129653.1	NP_001129655.1
OG0004721	XP_038381644.1	XP_005586424.3	NP_080571.2	NP_001401324.1
OG0004722	XP_038381657.1	XP_005586439.3	XP_006526569.1	XP_017456363.1
OG0004723	XP_038381667.1	XP_005586453.1	XP_006526515.1	XP_006255059.1
OG0004724	XP_038381671.1	XP_045234029.2	NP_001361158.1	NP_001414135.1
OG0004725	XP_038381676.1	XP_015295093.3	NP_898854.1	NP_001399386.1
OG0004726	XP_038381691.1	XP_005586491.1	NP_001404766.1	NP_001099599.1
OG0004727	XP_038381692.1	XP_005586492.3	NP_001028513.2	XP_008770443.2
OG0004728	XP_038381696.1	XP_065389689.1	NP_075638.2	NP_001010920.1
OG0004729	XP_038381700.1	XP_005586500.3	NP_001357848.1	NP_001406658.1
OG0004730	XP_038381714.1	XP_005586508.3	NP_001354894.1	XP_038952920.1
OG0004731	XP_038381719.1	XP_005586507.1	XP_011245396.1	XP_063133359.1
OG0004732	XP_038381720.1	XP_005586513.1	NP_659195.3	NP_001100841.1
OG0004733	XP_038381729.1	XP_045234290.1	NP_766221.1	NP_001012758.1
OG0004734	XP_038381731.1	XP_065389717.1	NP_061291.2	NP_001258078.1
OG0004735	XP_038381739.1	XP_065389710.1	NP_780751.2	NP_001163907.2
OG0004736	XP_038381740.1	XP_045233720.2	XP_006526524.1	NP_001100840.1
OG0004737	XP_038381755.1	XP_005586548.3	NP_938037.2	NP_001387727.1
OG0004738	XP_038381757.1	XP_005586549.3	NP_001074785.1	NP_001292210.1
OG0004739	XP_038381788.1	XP_005586579.2	NP_081810.1	XP_038946804.1
OG0004740	XP_038381789.1	XP_015295141.3	NP_598582.3	NP_067689.2
OG0004741	XP_038381792.1	XP_065389746.1	XP_006529564.1	XP_038946781.1
OG0004742	XP_038381801.1	XP_015295159.3	NP_038812.2	NP_001094054.1
OG0004743	XP_038381807.1	XP_045234041.2	NP_848908.1	XP_017456613.1
OG0004744	XP_038381808.1	XP_005586611.3	NP_081676.1	NP_446338.1
OG0004745	XP_038381812.1	XP_005586619.3	XP_036017063.1	NP_001099609.1
OG0004746	XP_038381823.1	XP_045234307.2	NP_001032371.1	XP_038953341.2
OG0004747	XP_038381833.1	XP_065389804.1	XP_036017204.1	XP_038952600.1
OG0004748	XP_038381853.1	XP_005586658.1	NP_001363950.1	NP_001385496.1
OG0004749	XP_038381855.1	XP_005586660.3	NP_032024.2	XP_006254912.1
OG0004750	XP_038381856.1	XP_045233565.1	NP_919244.2	NP_001387562.1
OG0004751	XP_038381857.1	XP_045234264.1	NP_033208.2	NP_037161.2
OG0004752	XP_038381858.1	XP_065389829.1	NP_001014981.1	NP_076465.1
OG0004753	XP_038381865.1	XP_005586666.1	NP_058072.2	XP_006254889.1
OG0004754	XP_038381868.1	XP_005586684.3	XP_006526133.1	XP_038952586.1
OG0004755	XP_038381877.1	XP_005586714.1	NP_766555.1	XP_038952915.1
OG0004756	XP_038381885.1	XP_005586719.3	NP_036102.2	XP_063133258.1
OG0004757	XP_038381889.1	XP_065389859.1	NP_083295.1	NP_001007628.1
OG0004758	XP_038381897.1	XP_005586721.2	NP_034903.2	NP_001108497.1
OG0004759	XP_038381921.1	XP_005586735.2	XP_006525559.1	XP_006254985.1
OG0004760	XP_038381925.1	XP_045233597.2	NP_001347902.1	XP_063133736.1
OG0004761	XP_038381927.1	XP_015295258.3	NP_080716.1	NP_001008300.1
OG0004762	XP_038381931.1	XP_005587318.1	NP_766219.2	NP_001258294.1
OG0004763	XP_038381971.1	XP_005551922.1	NP_001395141.1	NP_001387757.1
OG0004764	XP_038381984.1	XP_005551943.1	NP_035675.1	NP_001027569.1
OG0004765	XP_038381988.1	XP_045247439.1	NP_001155317.2	XP_006227785.1
OG0004766	XP_038381995.1	XP_005551958.1	XP_006512866.1	XP_063141843.1
OG0004767	XP_038381999.1	XP_045247425.2	NP_080479.2	XP_063119077.1
OG0004768	XP_038382035.1	XP_005551973.1	NP_001334295.1	XP_008756813.1
OG0004769	XP_038382045.1	XP_045247406.2	XP_006512640.1	XP_038961319.1
OG0004770	XP_038382052.1	XP_005551997.3	NP_032848.1	NP_001029319.1
OG0004771	XP_038382055.1	XP_015304201.3	NP_766374.1	NP_001100991.1
OG0004772	XP_038382058.1	XP_005552009.2	NP_839989.2	XP_063126345.1
OG0004773	XP_038382060.1	XP_065399526.1	NP_034641.1	NP_446235.3
OG0004774	XP_038382062.1	XP_015303866.1	NP_001159874.1	XP_038954753.1
OG0004775	XP_038382064.1	XP_045247393.1	NP_071315.1	NP_001099735.1
OG0004776	XP_038382065.1	XP_005552020.3	NP_001028430.1	NP_001414778.1
OG0004777	XP_038382070.1	XP_005552021.2	NP_062360.1	NP_001100985.1
OG0004778	XP_038382079.1	XP_005552031.3	NP_001357920.1	XP_063132268.1
OG0004779	XP_038382113.1	XP_045247381.2	NP_001028604.1	NP_001100984.2
OG0004780	XP_038382119.1	XP_005552043.3	NP_619534.2	NP_001129331.1
OG0004781	XP_038382120.1	XP_005552045.3	NP_032729.1	NP_036931.1
OG0004782	XP_038382127.1	XP_005552048.1	XP_006512741.1	XP_218313.7
OG0004783	XP_038382133.1	XP_045247367.2	NP_034567.2	NP_077051.1
OG0004784	XP_038382136.1	XP_065399557.1	NP_079722.1	XP_006227704.1
OG0004785	XP_038382148.1	XP_005552060.3	NP_080024.3	NP_001108500.1
OG0004786	XP_038382155.1	XP_005552063.1	NP_064345.1	NP_112640.1
OG0004787	XP_038382157.1	XP_005552085.2	NP_852135.1	NP_001014179.1
OG0004788	XP_038382158.1	XP_005552073.1	NP_033564.2	NP_036892.1
OG0004789	XP_038382180.1	XP_065399571.1	NP_083448.1	NP_001258239.1
OG0004790	XP_038382182.1	XP_005552086.1	NP_780311.2	NP_001119564.1
OG0004791	XP_038382192.1	XP_005552122.2	NP_034276.2	NP_001263691.1
OG0004792	XP_038382196.1	XP_005552124.1	NP_001071175.1	NP_001100940.1
OG0004793	XP_038382205.1	XP_005552132.1	NP_080681.1	NP_001102372.1
OG0004794	XP_038382206.1	XP_005552133.3	XP_017169364.1	XP_038954403.1
OG0004795	XP_038382225.1	XP_065399615.1	XP_017169459.1	NP_001102371.1
OG0004796	XP_038382226.1	XP_045246283.2	XP_030101115.1	XP_038957407.1
OG0004797	XP_038382231.1	XP_005552143.1	NP_796361.2	NP_001101928.1
OG0004798	XP_038382239.1	XP_005552152.3	NP_001333679.1	NP_001387767.1
OG0004799	XP_038382246.1	XP_005552182.3	NP_081667.1	NP_001020171.1
OG0004800	XP_038382247.1	XP_065399651.1	XP_006512502.1	NP_001177928.1
OG0004801	XP_038382253.1	XP_045247300.2	NP_112462.1	NP_476444.2
OG0004802	XP_038382256.1	XP_045247292.1	NP_001028638.2	NP_001100930.1
OG0004803	XP_038382258.1	XP_005552204.3	NP_079619.4	NP_001035217.2
OG0004804	XP_038382266.1	XP_015304464.3	XP_036011805.1	XP_038957420.1
OG0004805	XP_038382285.1	XP_005552217.2	NP_081069.1	NP_001099677.1
OG0004806	XP_038382286.1	XP_005552222.1	NP_080271.2	NP_001099676.1
OG0004807	XP_038382293.1	XP_045247289.1	NP_001155294.1	NP_001100929.1
OG0004808	XP_038382300.1	XP_045247280.2	NP_766134.1	NP_001012061.1
OG0004809	XP_038382301.1	XP_005552236.1	XP_011241382.1	XP_038937175.2
OG0004810	XP_038382333.1	XP_045246255.2	NP_036008.2	NP_001414402.1
OG0004811	XP_038382335.1	XP_015304488.2	NP_598884.2	XP_006227920.3
OG0004812	XP_038382338.1	XP_015304318.2	NP_666186.1	NP_852139.2
OG0004813	XP_038382340.1	XP_045246247.2	XP_006523284.2	NP_001406731.1
OG0004814	XP_038382351.1	XP_005552250.3	NP_081733.3	NP_001138332.1
OG0004815	XP_038382352.1	XP_005552251.1	NP_666185.3	NP_001034432.1
OG0004816	XP_038382359.1	XP_045247262.2	NP_001106824.1	NP_001106842.1
OG0004817	XP_038382372.1	XP_005552267.2	NP_001344813.1	XP_038944147.1
OG0004818	XP_038382384.1	XP_005551580.3	NP_666080.1	NP_001296378.1
OG0004819	XP_038382398.1	XP_045247630.2	NP_001390679.1	NP_001399489.1
OG0004820	XP_038382399.1	XP_005551576.1	NP_038699.2	NP_058747.1
OG0004821	XP_038382420.1	XP_065399263.1	NP_001030038.1	XP_063122219.1
OG0004822	XP_038382426.1	XP_005551553.4	NP_036078.2	NP_001388382.1
OG0004823	XP_038382439.1	XP_065399245.1	NP_001390399.1	XP_063128104.1
OG0004824	XP_038382440.1	XP_065399246.1	NP_081308.1	NP_001376167.1
OG0004825	XP_038382446.1	XP_015303900.3	NP_001334473.1	NP_001037742.2
OG0004826	XP_038382449.1	XP_005551515.1	NP_598875.2	NP_001008303.1
OG0004827	XP_038382463.1	XP_005551501.2	NP_001183975.1	NP_001094478.1
OG0004828	XP_038382474.1	XP_005551493.3	XP_011244473.1	XP_006227981.1
OG0004829	XP_038382480.1	XP_045247667.2	XP_006523815.1	XP_063138525.1
OG0004830	XP_038382515.1	XP_065399211.1	XP_006524988.1	XP_008757029.1
OG0004831	XP_038382537.1	XP_015304063.2	NP_766096.1	XP_008771122.1
OG0004832	XP_038382543.1	XP_005551704.3	NP_001074634.1	XP_574768.3
OG0004833	XP_038382548.1	XP_005551708.3	NP_849239.2	NP_001020148.1
OG0004834	XP_038382559.1	XP_005551713.3	NP_001156429.1	NP_001101099.2
OG0004835	XP_038382561.1	XP_015303870.2	NP_001346384.1	NP_001008309.1
OG0004836	XP_038382566.1	XP_005551721.3	NP_694711.1	NP_001258035.1
OG0004837	XP_038382569.1	XP_005551729.1	NP_001186201.1	NP_001101101.2
OG0004838	XP_038382574.1	XP_005551731.1	NP_084526.1	NP_001157629.1
OG0004839	XP_038382578.1	XP_005551741.3	NP_082106.3	NP_001403310.1
OG0004840	XP_038382600.1	XP_005551745.3	NP_001028557.2	XP_038955232.1
OG0004841	XP_038382612.1	XP_065399347.1	NP_065586.3	NP_001005539.1
OG0004842	XP_038382614.1	XP_065399340.1	NP_032889.3	NP_001070021.1
OG0004843	XP_038382625.1	XP_005551772.1	NP_780657.1	NP_001397251.1
OG0004844	XP_038382647.1	XP_005551785.3	NP_001403988.1	NP_001101930.1
OG0004845	XP_038382655.1	XP_005551798.1	XP_006512886.1	NP_001094295.1
OG0004846	XP_038382656.1	XP_065399425.1	NP_082880.2	NP_932168.2
OG0004847	XP_038382664.1	XP_005551803.1	NP_080794.2	NP_001012060.2
OG0004848	XP_038382677.1	XP_015304109.2	NP_080414.2	XP_063132644.1
OG0004849	XP_038382689.1	XP_005551861.1	NP_766375.1	XP_003748714.1
OG0004850	XP_038382696.1	XP_065399461.1	XP_006512805.1	NP_001165587.1
OG0004851	XP_038382697.1	XP_065399465.1	XP_017169636.1	XP_063126553.1
OG0004852	XP_038382719.1	XP_065399479.1	XP_036011779.1	XP_038937049.1
OG0004853	XP_038382769.1	XP_065386937.1	NP_780703.1	NP_001012051.1
OG0004854	XP_038382771.1	XP_005582378.3	NP_032317.2	NP_446459.1
OG0004855	XP_038382776.1	XP_045228806.2	NP_001013626.2	XP_038952187.1
OG0004856	XP_038382784.1	XP_065386948.1	NP_032983.1	XP_063132857.1
OG0004857	XP_038382794.1	XP_045230198.2	NP_001276853.1	XP_008769651.1
OG0004858	XP_038382820.1	XP_065387118.1	XP_011242776.1	XP_063132119.1
OG0004859	XP_038382832.1	XP_045228949.1	NP_032112.1	NP_001387743.1
OG0004860	XP_038382833.1	XP_005582128.3	NP_001360893.1	XP_006253593.1
OG0004861	XP_038382840.1	XP_005582114.1	XP_030103327.1	NP_579858.2
OG0004862	XP_038382848.1	XP_045228960.2	NP_081583.3	XP_038952343.2
OG0004863	XP_038382849.1	XP_045228956.2	XP_006517438.1	NP_001389383.1
OG0004864	XP_038382884.1	XP_005582099.3	NP_071712.3	NP_543184.2
OG0004865	XP_038382887.1	XP_065386820.1	NP_083180.3	NP_001387555.1
OG0004866	XP_038382896.1	XP_005582092.3	NP_081611.1	NP_001166907.1
OG0004867	XP_038382900.1	XP_005582084.1	NP_062806.1	NP_001012160.1
OG0004868	XP_038382906.1	XP_005582073.3	NP_932121.2	XP_006253625.1
OG0004869	XP_038382918.1	XP_005582067.3	NP_001391890.1	NP_001264263.1
OG0004870	XP_038382957.1	XP_045229012.1	NP_803155.1	NP_942033.2
OG0004871	XP_038382958.1	XP_005582037.3	NP_932136.2	NP_068509.2
OG0004872	XP_038382970.1	XP_005582019.3	XP_006527207.1	NP_001406496.1
