GeneID	Liver_rep1	Liver_rep2	Liver_rep3	Liver_rep4	Liver_rep5	Liver_rep6
NP_082040.2	18.7186	24.2691	16.6452	19.5059	18.1811	
NP_082044.1	0.0	0.0	0.0	0.0	0.0	
NP_082045.1	13.5602	11.1675	11.6013	13.2242	9.80759	
NP_082046.2	0.0	0.0233802	0.0	0.0	0.0	
NP_082047.1	0.0	0.0	0.0	0.0	0.0	
NP_082048.2	5.70284	5.25331	5.14509	5.30623	6.35005	
NP_082049.1	3.19745e-10	0.299385	0.568736	0.769225	1.0884	
NP_082054.2	0.0619856	0.277134	0.197589	0.0	0.0580552	
NP_082058.1	5.13557	4.91525	4.21879	6.82048	3.41309	
NP_082060.1	0.0	0.0	0.0	0.0	0.0	
NP_082063.1	0.0	0.0	0.0	0.0	0.0	
NP_082064.3	0.141052	0.0	0.0342466	0.0	0.0409003	
NP_082066.2	0.0223222	0.0495501	0.0	0.0282051	0.0	
NP_082069.1	0.0	0.0	0.0	0.0	0.0	
NP_082075.2	16.6127	16.1715	13.9363	13.3884	11.7449	
NP_082076.1	0.0	0.0	0.0	0.0	0.0	
NP_082078.1	0.0	0.0	0.0	0.0	0.0	
NP_082083.3	4.96069	5.06429	4.47172	5.14407	4.20611	
NP_082086.2	2.33005	1.52449	1.89782	3.44061	2.02745	
NP_082092.2	1.54474	2.96199	14.1902	1.56496	10.6253	
NP_082093.1	4.1169	4.20622	3.69396	4.14684	2.41086	
NP_082104.2	1.37364	1.30332	0.380588	1.2519	0.682647	
NP_082106.3	1.17084	1.00562	0.899034	1.27958	0.964033	
NP_082108.1	0.0	0.0	0.0	0.0	0.0	
NP_082110.1	0.213486	0.208847	0.299628	0.271252	0.0670414	
NP_082111.2	9.88361	9.17846	10.3438	9.13122	8.79593	
NP_082116.1	0.879565	0.243141	0.748758	0.475895	0.111333	
NP_082119.1	0.0	0.0	0.0	0.0303875	0.0	
NP_082120.3	0.0	0.0	0.0	0.0	0.0	
NP_082129.2	841.678	723.834	570.677	550.044	489.823	
NP_082130.1	24.9302	33.9282	23.0488	21.0736	25.6161	
NP_082131.2	116.645	122.888	93.0567	118.3	94.7221	
NP_082135.2	9.09196	9.48144	8.05431	7.5326	6.29534	
NP_082136.2	1.58599	2.20211	1.26081	0.649275	2.83242	
NP_082137.1	8.93785	8.83069	7.57946	9.67596	8.56873	
NP_082138.1	631.602	567.729	528.463	689.356	483.406	
NP_082140.2	0.0281162	0.0350076	0.0160901	0.0924061	0.100502	
NP_082144.2	0.17125	0.393942	0.424068	0.331208	0.510844	
NP_082145.1	17.3914	15.1847	11.6135	18.6365	13.62	
NP_082146.2	4.98429	7.12837	4.87823	9.11504	5.18604	
NP_082148.1	0.0	0.0	0.0	0.0	0.0	
NP_082149.1	5.62084	5.8253	4.58502	4.3415	5.64231	
NP_082151.1	2.42187	1.70318	1.05002	0.802794	0.802058	
NP_082153.3	3.69403	4.81645	3.11522	3.95118	2.89863	
NP_082154.2	0.609215	0.0	0.42923	0.752838	0.0	
NP_082155.1	13.432	13.7925	11.7305	12.8269	11.5401	
NP_082156.2	0.565339	2.83143e-07	0.0	0.0	0.0	
NP_082159.3	1.48012	1.65119	1.81149	1.20824	0.958662	
NP_082161.2	3.87611	3.54395	3.72078	3.9886	3.23204	
NP_082162.3	0.372271	0.619654	0.0	0.0926855	0.34382	
NP_082165.1	5.60284	7.46415	4.84521	7.83212	5.1372	
NP_082166.3	0.871933	0.271585	0.391086	0.716727	0.942143	
NP_082167.2	4.9775	6.35775	4.13974	5.23414	4.17586	
NP_082169.2	0.0831988	0.0	0.16385	0.19519	0.0	
NP_082171.1	2.53336	1.97011	3.53809	1.36764	3.46449	
NP_082173.3	8.3149	9.0677	7.06818	7.7115	5.68443	
NP_082177.2	21.7226	21.1953	18.6143	19.607	17.3383	
NP_082178.2	203.77	191.682	172.328	176.202	177.925	
NP_082180.2	144.289	113.538	97.6056	105.314	95.9103	
NP_082181.2	52.5721	52.9566	47.5324	54.198	50.4331	
NP_082182.1	27.5348	40.0109	35.3547	35.9283	34.9678	
NP_082183.2	63.0874	68.7097	113.017	67.0853	95.9856	
NP_082184.1	194.43	144.29	131.935	151.316	122.322	
NP_082186.2	31.1399	30.5881	27.7645	27.705	28.2071	
NP_082187.1	12.3715	11.7596	10.9011	9.06525	8.29846	
NP_082188.1	25.4868	27.4541	19.3265	14.6344	19.799	
NP_082189.1	1.15429	1.66134e-09	1.06731	0.693663	1.02332	
NP_082190.1	3.35717	3.54761	2.5898	3.22699	3.14851	
NP_082193.2	14.1342	11.6484	9.75311	9.66883	7.44256	
NP_082194.1	397.787	368.03	361.135	389.258	373.585	
NP_082195.2	4.60856	4.0906	3.38182	2.93308	4.19074	
NP_082197.1	0.0	0.0	0.0	0.0	0.0	
NP_082200.1	1.27852e-06	0.631503	0.00178856	0.115038	0.40808	
NP_082201.2	15.6135	14.8336	14.5396	18.5833	16.5833	
NP_082203.1	4.01618	4.62333	3.28316	4.17562	3.84051	
NP_082204.1	5.77383	5.23036	5.23522	5.03706	4.24202	
NP_082206.2	0.0	0.0	0.121831	0.0213732	0.0627709	
NP_082207.2	12.0317	11.3355	9.23725	10.7947	10.6578	
NP_082211.1	85.5542	72.8883	68.7583	91.6261	65.0829	
NP_082215.1	0.0	0.0	0.0	0.0	0.0	
NP_082216.1	0.0	0.0	0.0	0.0	0.0	
NP_082217.1	0.0524646	0.0577983	0.0621668	0.0	0.0	
NP_082218.1	0.0	0.0	0.0	0.0	0.0	
NP_082219.1	0.0	0.0	0.0	0.0	0.0	
NP_082220.1	0.0	0.0	0.0	0.0	0.023789	
NP_082221.2	0.180138	0.132227	0.0708309	0.209062	0.0562122	
NP_082222.1	8.52149	10.538	9.95834	9.86265	8.56733	
NP_082223.2	0.735064	1.4093	0.165882	1.4255	0.00213545	
NP_082224.1	1.43481	1.7186	1.27229	1.47066	0.924658	
NP_082225.1	2.55945	3.3695	2.92858	2.21411	1.29971	
NP_082226.1	164.645	312.868	127.543	226.846	214.832	
NP_082227.1	6.79399e-10	0.0	0.0	0.0	0.0	
NP_082228.2	0.0297475	0.0	0.0	0.0188681	0.0	
NP_082231.2	0.0	0.0	0.0	0.0	0.0	
NP_082235.2	177.56	255.417	152.215	259.144	229.671	
NP_082236.1	0.0	0.0	0.0	0.0	0.0	
NP_082237.1	0.117602	0.123209	0.0871915	0.249527	0.0	
NP_082239.2	0.0	0.0	0.0	0.0442322	0.0	
NP_082240.1	0.0	0.0	0.0	0.0	0.0	
NP_082241.1	0.195818	0.110684	0.0	0.011857	0.0	
NP_082242.1	0.0	0.0	0.0	0.0	0.0	
NP_082244.2	3.0557	2.5655	3.13403	3.84022	2.93182	
NP_082246.1	0.0	0.0	0.0	0.0	0.0	
NP_082247.1	0.0	0.0	0.0	0.0	0.0	
NP_082248.1	0.1299	0.06367	0.11409	0.0915682	0.0271736	
NP_082249.1	0.000240908	0.0808672	0.0731785	0.267911	0.000370191	
NP_082250.1	0.0	0.10176	0.0912546	0.176294	0.217845	
NP_082251.2	0.0106233	0.227499	0.148893	0.0973769	0.164203	
NP_082252.1	6.91411	8.41231	5.12205	6.18838	4.73418	
NP_082253.1	27.4278	27.1113	24.1611	29.5015	22.3628	
NP_082254.2	24.6534	21.673	23.3791	23.4048	23.2364	
NP_082255.1	0.0	0.0	0.0	0.0	0.0	
NP_082256.2	3.37116	2.65701	2.63781	2.02362	1.71735	
NP_082257.1	0.0	0.0	0.0	0.0	0.0	
NP_082258.2	0.177444	0.0	0.356519	0.172392	0.15496	
NP_082259.2	0.0	0.0	0.0	0.0	0.0	
NP_082260.1	0.160632	0.0	0.0	0.0	0.0	
NP_082261.2	23.7191	22.3753	17.1797	17.9588	17.0819	
NP_082264.2	0.396777	0.44276	0.547996	0.668224	0.363677	
NP_082268.2	48.6387	42.234	38.5935	63.6932	37.8327	
NP_082270.1	9.06962	10.1626	9.00191	9.13884	8.96836	
NP_082271.1	3.31915	3.38736	5.50274	2.9096	5.99003	
NP_082273.1	0.00556783	0.0698123	0.0257729	0.0052999	0.085308	
NP_082274.1	0.0566752	0.0312449	0.0447938	0.0	0.0533556	
NP_082275.1	3.88686	4.49383	3.5719	3.62704	4.48195	
NP_082276.1	5.37569	9.12057	1.85247	10.5315	3.98344	
NP_082277.2	0.0264578	0.0	0.0	0.0	0.0	
NP_082278.1	2.61576	2.82464	2.84919	2.26085	3.20329	
NP_082279.1	4.05608	4.04507	4.27859	4.77829	5.0498	
NP_082281.2	7.14994	7.80574	6.88907	6.43707	6.71645	
NP_082282.1	0.240403	0.379574	0.407589	0.559094	0.621234	
NP_082283.2	36.8439	35.1427	27.4664	36.3899	30.8266	
NP_082285.1	0.321636	1.30852	0.979972	2.00923	1.50051	
NP_082288.1	4.54685	5.61654	6.4745	6.51289	2.82632	
NP_082289.2	0.908007	0.90537	0.331032	0.854142	0.0	
NP_082291.1	2.49203	2.05123	1.96808	2.62161	1.44626	
NP_082292.1	0.0	0.0	0.0	0.0	0.0	
NP_082294.1	6.9717	7.46711	11.4095	5.66848	6.51563	
NP_082295.1	9.27023	7.95781	8.0446	7.16188	6.15407	
NP_082296.1	10.1643	10.8001	9.33368	10.7136	9.14341	
NP_082298.1	1.17073	1.40203	0.883075	0.722108	1.42806	
NP_082299.1	0.260581	0.244988	1.01781	0.195414	0.445223	
NP_082300.1	11.526	12.262	8.50286	8.39929	8.66047	
NP_082301.1	0.0	0.0	0.0	0.0	0.0	
NP_082302.2	5.92527	7.0869	5.60648	4.06663	6.08036	
NP_082303.2	0.554475	0.0	0.0	0.347087	0.0	
NP_082304.1	2.1258	2.50085	2.33137	1.40545	2.04353	
NP_082305.1	0.0	0.0	0.15382	0.4079	0.211202	
NP_082306.2	22.5259	20.6808	25.2741	21.5563	19.4609	
NP_082307.1	3.25341	2.46644	1.99642	1.99051	3.24127	
NP_082308.1	6.30686	5.59191	5.68506	7.33736	4.78873	
NP_082309.1	0.0	0.0	0.0	0.0	0.0	
NP_082311.3	3.74439	1.45029	0.686221	3.68595	1.49851	
NP_082312.3	6.66515	6.06949	4.79964	4.97008	4.2109	
NP_082313.2	10.79	11.3952	11.9749	9.58106	9.91297	
NP_082314.2	10.466	11.2296	8.97887	9.8911	10.6175	
NP_082315.3	0.0426188	0.318095	0.309041	0.303784	0.723458	
NP_082316.1	5.92744	6.44153	4.84452	6.68145	5.39028	
NP_082317.1	15.391	14.8758	11.4307	11.4522	12.0396	
NP_082318.2	0.83305	1.96078	0.998608	0.162887	0.834618	
NP_082319.1	8.55529	8.59658	8.54781	7.32369	7.07518	
NP_082320.1	118.774	111.72	94.3891	144.819	94.6937	
NP_082322.1	0.0	0.0	0.0	0.0	0.0	
NP_082323.1	4.1115	4.23046	4.03597	4.41695	3.29937	
NP_082324.1	1.29151	1.29763	1.47456	1.09563	0.718638	
NP_082325.2	40.1979	42.9703	36.0227	44.1652	38.3247	
NP_082327.2	0.0	0.0	0.0	0.0	0.0	
NP_082328.3	0.0	0.107934	0.0	0.0	0.0	
NP_082329.1	29.1551	26.2203	22.2718	30.5895	22.2167	
NP_082332.1	26.1428	23.2078	22.9028	25.2112	34.3494	
NP_082333.1	2.04165	1.4596	2.15255	1.34757	3.23182	
NP_082334.1	4.08641	4.99893	3.17244	5.15714	4.34118	
NP_082339.1	5.28822	6.26729	4.65052	4.867	5.09898	
NP_082340.1	42.9039	46.0462	45.3072	41.604	45.9932	
NP_082341.1	28.8051	38.0063	23.1237	33.9801	25.2294	
NP_082342.1	19.074	18.4458	29.7316	12.2138	24.5309	
NP_082347.1	12.864	10.3138	8.42134	8.91868	5.83625	
NP_082350.3	12.1262	14.3385	9.90573	11.4799	12.5094	
NP_082351.1	0.0	0.0	0.273582	0.310928	0.0	
NP_082352.1	12.8703	14.9916	11.0038	11.1509	9.58385	
NP_082353.1	9.73132	8.80684	8.52306	9.55799	16.8005	
NP_082359.1	0.483118	0.369914	0.598903	1.38712	0.388125	
NP_082361.2	46.3019	40.9324	55.9249	56.3756	39.1877	
NP_082363.2	0.0	0.0	0.0	0.0	0.0	
NP_082365.1	4.37006	2.44056	6.92716	5.39474	5.55389	
NP_082369.1	40.7077	40.5649	28.4364	35.3362	36.2942	
NP_082370.2	238.852	214.818	196.324	236.176	205.027	
NP_082371.1	6.68076	4.06654	5.74562	6.4581	3.70353	
NP_082373.1	3.02063	3.98219	2.91382	3.75448	3.88057	
NP_082375.4	14.711	13.5172	11.1629	16.0562	11.6248	
NP_082377.3	38.3457	39.1901	32.4787	32.861	31.9726	
NP_082378.1	2.30632	1.11216	2.84902	2.07142	0.184155	
NP_082382.1	0.696703	0.55238	1.09372	0.385871	0.547119	
NP_082385.3	0.0	0.120997	0.111801	0.130513	0.0	
NP_082386.2	0.301196	0.490782	0.386075	1.55652	0.0	
NP_082389.2	0.0	0.129326	0.0	0.0	0.0	
NP_082391.1	3.85637	3.85363	3.59989	3.05454	3.58501	
NP_082392.1	0.285547	0.179332	0.0485144	0.190895	0.0322955	
NP_082393.3	2.00757	1.62718	1.49774	1.50194	1.27617	
NP_082395.2	3.82939	4.36325	3.71401	5.72958	4.05784	
NP_082396.1	0.0	0.0	0.0	0.067232	0.0	
NP_082397.1	6.90721	7.40023	4.11518	6.13999	5.50249	
NP_082403.2	0.389373	0.0	1.82852e-07	0.248986	0.0	
NP_082404.1	6.17499	7.64886	6.41462	7.10273	7.43541	
NP_082407.1	0.197592	0.758892	0.452403	0.493165	0.489338	
NP_082409.2	6.12131	13.0002	8.42129	9.35441	7.99433	
NP_082411.1	0.0997191	0.153412	0.0943831	0.202927	0.0187999	
NP_082412.2	3.57143	3.20801	2.21186	3.08597	3.24065	
NP_082413.2	3.77165e-10	2.76535e-08	3.89147e-09	6.7578e-10	1.83493e-08	
NP_082416.2	4.92211	5.1068	4.02189	4.7469	5.57865	
NP_082418.1	11.5875	15.1655	10.2305	10.8895	11.0432	
NP_082426.1	6.5688	5.5473	4.64321	3.80201	4.53892	
NP_082427.1	11.3223	13.0571	9.7941	12.4129	9.82935	
NP_082428.1	0.0	0.0	0.0	4.34032e-09	0.0	
NP_082432.2	0.423643	0.0	0.0978576	0.149898	0.112365	
NP_082433.2	0.0	0.0	0.0	0.0	0.0	
NP_082434.1	0.0	0.0	0.0	0.0	0.0	
NP_082436.1	0.286265	0.0	0.0	0.378878	0.248609	
NP_082440.1	0.0	0.0	0.0	0.0	0.0	
NP_082442.1	38.6611	43.3148	38.4226	41.8314	39.485	
NP_082449.1	65.425	82.5126	56.0961	82.0763	65.4659	
NP_082451.2	0.0	0.0	0.0	0.213265	0.0	
NP_082452.1	24.1866	26.9156	9.34481	11.4853	14.6188	
NP_082453.2	7.23033	5.98117	4.57528	8.08522	5.02035	
NP_082455.1	15.5682	20.1078	32.4839	20.827	34.3642	
NP_082458.1	1.53791	1.23537	1.01654	1.83555	0.459207	
NP_082459.1	1.25642	0.860956	1.6159	1.31406	0.848862	
NP_082461.1	0.647688	0.964693	0.847171	0.882443	0.699818	
NP_082462.3	1.65987e-07	1.61573e-06	6.38546e-07	5.07091e-07	0.169404	
NP_082464.2	0.0952828	0.232863	0.0564368	0.0	0.0225816	
NP_082465.3	0.56484	0.381038	0.286698	0.149681	0.252394	
NP_082466.2	6.92444	5.95499	5.6997	5.82233	5.42196	
NP_082467.2	0.0402233	0.118187	0.021185	0.0170222	0.0	
NP_082469.2	0.0391283	1.38072	0.204347	0.718598	0.817305	
NP_082471.2	2.30321	0.448624	2.74851	2.21519	1.63978	
NP_082473.2	10.1868	9.76042	8.29036	7.88254	8.31862	
NP_082474.1	5.5872	7.13956	5.91479	6.28329	5.08942	
NP_082478.1	0.0	0.0	0.0	0.0	0.0386626	
NP_082479.1	1.08612	1.54914	1.21334	0.961978	1.20473	
NP_082484.1	0.0997093	0.0384693	0.113177	0.202556	0.0541267	
NP_082492.1	0.0	0.0	0.0	0.0462766	0.0	
NP_082495.1	0.0	0.0	0.0	0.0614537	0.0	
NP_082497.2	14.3923	16.6469	12.2762	14.659	14.148	
NP_082499.3	0.234881	0.386716	0.0	0.180664	0.414479	
NP_082500.2	0.0	0.504858	0.0	0.0	0.0	
NP_082502.2	5.26213	2.37489	3.53556	4.59508	2.0635	
NP_082503.2	33.7562	32.6921	36.9921	39.1566	36.1197	
NP_082504.1	3.98706	4.75821	3.42416	2.71493	3.14567	
NP_082506.1	142.611	119.351	110.376	109.034	103.72	
NP_082508.1	0.0402723	0.0735652	0.179713	0.0558158	0.0	
NP_082509.2	16.612	20.6652	21.3586	20.1172	20.1518	
NP_082510.1	5.68569	7.38874	6.25277	11.6547	5.93436	
NP_082511.1	3.95975	3.93915	3.04865	3.04812	3.33826	
NP_082514.4	0.788251	1.13635	1.11218	1.17243	0.773642	
NP_082518.1	9.89606	11.6533	8.11067	12.1585	10.1565	
NP_082519.1	5.04083	4.36348	3.68426	5.11447	3.59304	
NP_082520.2	0.143479	0.0	0.362871	0.0	0.0461216	
NP_082526.2	6.14869	6.25205	4.88327	7.36872	5.17857	
NP_082536.1	49.11	45.7834	35.4871	44.2381	34.9749	
NP_082539.2	1.44371	0.722484	0.588376	0.547534	0.308193	
NP_082540.1	7.88468	8.29201	6.45806	6.58223	6.18481	
NP_082546.1	89.3238	56.1958	48.0488	59.2878	40.211	
NP_082550.1	4.19629	4.27792	2.21703	2.50199	3.52568	
NP_082552.1	9.14168	10.4036	9.10359	10.2371	9.26479	
NP_082553.2	3.72983e-08	1.41468e-07	4.50332e-08	3.30782e-08	1.44717e-07	
NP_082559.1	0.924421	2.13696	0.453371	1.36727	0.0139706	
NP_082560.1	2.45427	3.05496	2.39879	2.98931	2.78849	
NP_082564.3	9.32332	9.85228	8.8339	10.6468	8.11764	
NP_082568.1	19.3412	21.7966	14.8972	17.6419	17.2077	
NP_082569.1	0.0	0.11424	0.0	0.118934	0.0	
NP_082571.1	45.1907	57.3073	41.9738	60.822	52.6753	
NP_082572.1	0.0	0.0173672	0.0	0.0	0.0	
NP_082574.1	6.63642	5.48999	5.69712	6.48618	7.54466	
NP_082579.1	9.4044	11.3044	7.30611	13.9389	6.55885	
NP_082582.1	0.582658	0.332376	0.459636	0.459978	0.545783	
NP_082583.1	0.0	1.22266e-08	0.0	2.61088e-06	0.197827	
NP_082588.2	36.213	38.6095	32.2361	31.0681	27.8363	
NP_082590.2	4.46753	5.12042	2.65682	5.87331	3.67983	
NP_082591.2	2.41564	2.61257	3.03765	2.75058	1.17168	
NP_082592.2	0.273241	0.193946	0.216645	0.307339	0.157151	
NP_082593.2	0.310903	0.372149	0.305765	0.297583	0.201803	
NP_082595.1	2.32133	2.22288	1.2332	1.83553	1.33264	
NP_082596.2	40.9879	40.247	36.1351	38.2769	33.4729	
NP_082601.1	0.0	0.0	0.0	0.0	0.0	
NP_082609.2	0.233157	0.0244233	0.017524	0.0705631	0.0627734	
NP_082611.1	0.0201315	0.0	0.0	0.236544	5.5809e-08	
NP_082612.2	0.633258	0.704691	0.510322	0.0	0.446505	
NP_082615.1	30.0419	29.1489	21.9395	32.2841	22.1012	
NP_082617.2	34.1756	33.6578	195.653	31.904	174.994	
NP_082623.1	4.59923	4.38615	4.41918	3.72168	5.15471	
NP_082627.3	4.70938	2.99122	2.14666	3.71263	2.26861	
NP_082628.3	1.81188	2.55738	1.82914	2.19496	2.88581	
NP_082631.1	3.97109	3.60939	3.82324	3.78043	2.83653	
NP_082634.1	5.62818	5.76179	8.30449	11.6687	6.47164	
NP_082636.3	2.35111	3.17477	3.39856	2.43753	1.4659	
NP_082641.1	2.04842	1.02332	2.39611	0.623385	0.572562	
NP_082645.1	14.19	12.852	10.4887	11.7464	10.2369	
NP_082646.1	0.0	0.0	0.00790036	9.41348e-08	0.0	
NP_082648.1	3.36401	4.36551	3.79191	4.34254	3.26845	
NP_082651.1	2.3229	2.52248	1.92617	2.37822	1.63239	
NP_082652.1	0.289602	0.21609	0.0	0.256118	0.0785134	
NP_082653.2	0.0	0.0	0.0	0.0	0.0295089	
NP_082655.1	4.25533	4.32671	5.12208	4.14344	5.37824	
NP_082657.1	5.69096	5.55952	4.44796	3.75807	3.99119	
NP_082660.1	0.0	0.0	0.0	0.0	0.0	
NP_082662.1	0.0	0.0	0.0	0.0	0.0	
NP_082664.1	101.865	95.5413	74.5256	99.8423	81.6299	
NP_082668.1	0.107224	0.0363852	0.0195484	0.0	0.069954	
NP_082670.1	5.69622	2.39672	5.01848	6.79199	6.5669	
NP_082675.1	9.55449	8.01229	7.4214	10.8605	7.23542	
NP_082678.2	0.947447	0.836882	0.575944	1.11163	0.494518	
NP_082680.1	18.3675	13.9296	15.2141	20.3049	15.2865	
NP_082686.1	11.3194	6.70567	7.45899	8.54797	7.89417	
NP_082687.1	0.0834907	0.715004	1.4541	1.9051e-08	0.0	
NP_082693.1	0.0	0.708564	0.0	0.0	0.0	
NP_082695.1	92.8723	84.711	88.9021	70.918	91.4045	
NP_082696.1	1.58841	1.83456	0.621413	1.51259	1.10359	
NP_082703.1	14.5648	17.481	12.9316	13.4868	13.7084	
NP_082704.1	4.87728	3.94909	3.20445	3.3707	2.64112	
NP_082706.1	0.603793	0.490714	0.0	0.0255939	0.499351	
NP_082707.1	99.9959	104.17	98.0439	116.697	101.815	
NP_082710.2	0.0	0.0	0.0	0.0	0.0	
NP_082716.1	14.6337	15.7754	12.0934	16.8652	8.6295	
NP_082719.1	0.0636769	0.0703091	0.0503708	0.0807324	0.059915	
NP_082720.1	1.45048	1.18977	1.08439	1.52763	0.887564	
NP_082722.1	0.0	0.0	0.0	0.0	0.0	
NP_082723.2	7.2323	7.78883	6.52864	5.85181	6.66094	
NP_082724.1	17.8085	18.7971	15.919	21.0736	17.5667	
NP_082727.1	23.3056	18.2229	14.9815	18.5149	15.094	
NP_082730.2	165.058	156.204	133.495	105.498	111.707	
NP_082733.1	2.55291	2.14437	1.29284	3.16361	1.39199	
NP_082735.2	27.9629	23.3961	21.2283	28.0616	19.3051	
NP_082736.1	2.025e-10	0.483996	0.0	2.28453e-07	0.132192	
NP_082738.1	0.0	0.0	0.0	0.0	0.0	
NP_082745.2	1.60346	1.46567	1.04823	1.57953	0.91036	
NP_082748.1	0.450016	0.402796	0.0898272	0.290774	0.13159	
NP_082749.1	0.53012	0.0	0.0	0.0	0.0	
NP_082753.1	0.0	0.0	0.0	0.0	0.0	
NP_082755.1	0.575899	0.776202	0.740443	0.660856	0.41884	
NP_082756.1	0.0	0.0	0.0	0.0	0.0	
NP_082759.1	0.0	0.0	0.0	0.0	0.0	
NP_082760.2	0.521507	0.300802	0.458721	0.204184	0.405093	
NP_082763.3	12.1659	11.37	8.71701	14.4704	8.91252	
NP_082767.1	2.31637	1.66514	1.58061	2.29811	1.43641	
NP_082768.1	0.0571446	0.0315067	0.0451674	0.0725134	0.0537956	
NP_082769.1	1.31471	0.594056	1.63735	1.58304	1.30249	
NP_082770.1	0.0550231	0.0	0.0485238	0.0769533	0.0622207	
NP_082772.1	0.0	0.0	0.0	0.0	0.0	
NP_082776.2	2.18628	1.7485	2.51307	2.24831	2.40851	
NP_082780.1	0.0	0.0	0.0	0.0	0.0	
NP_082787.1	0.0	0.0	0.0	0.0	0.0	
NP_082789.1	0.0	0.0	0.0	0.0	0.0	
NP_082790.1	0.0	0.0	0.0	0.0	0.0	
NP_082792.1	0.770452	0.359143	0.665445	1.17025	0.84158	
NP_082797.1	11.714	11.9539	13.2231	12.6716	12.3241	
NP_082798.1	0.0	0.0	0.0	0.0	0.0	
NP_082799.2	0.568629	0.340869	0.0890101	0.133106	0.121806	
NP_082800.1	0.0	0.0	0.0568914	0.0446896	0.0666311	
NP_082801.2	0.0856389	0.0	0.136329	0.107853	0.107025	
NP_082803.1	1.29748	1.29802	0.526141	1.49117	0.406043	
NP_082804.1	0.0	0.0	0.0	0.0	0.0	
NP_082805.1	0.0	0.0	0.0	0.0	0.0	
NP_082812.1	0.0	0.189829	0.0	0.0	0.0	
NP_082819.1	1.18709	1.90898	0.82737	1.40209	1.01814	
NP_082820.1	4.10581	2.96995	2.86597	3.08094	2.39484	
NP_082821.2	1.45799	3.52033	0.0409384	2.11071	0.0	
NP_082822.1	11.1219	17.5143	12.5461	16.3543	14.5748	
NP_082823.1	0.0	0.0	0.0	0.0	0.0	
NP_082826.1	0.0	0.0	0.0	0.0	0.0	
NP_082830.2	0.0	0.0	0.0	0.0	0.0	
NP_082833.1	0.0	0.0	0.0	0.0	0.0	
NP_082836.2	0.0	0.121366	0.0	0.0	0.0	
NP_082837.1	0.0	0.0	0.0	0.0166637	0.0	
NP_082838.2	0.0	0.0	0.0	0.0	0.0	
NP_082843.2	2.96907	1.99489	2.45878	2.44198	2.28317	
NP_082844.1	0.0	0.0	0.0	0.0	0.0	
NP_082852.1	1.11998	0.5641	1.00144	1.13526	1.0928	
NP_082869.2	0.0848712	0.151454	0.0512414	0.248379	0.0799141	
NP_082873.2	12.6522	13.59	11.2479	11.9278	10.8037	
NP_082875.1	5.39498	8.38523	5.39308	4.3798	5.15284	
NP_082877.2	8.10269	5.82341	4.10252	4.94634	2.98923	
NP_082878.2	0.0	0.0	0.024099	0.0	0.0	
NP_082879.1	2.15809	3.42481	2.08448	2.06242	2.70363	
NP_082880.2	4.18683	4.16699	3.75652	5.13989	3.65664	
NP_082886.2	0.0	0.0	0.0	0.0	0.0	
NP_082887.2	7.94992	6.8787	7.91383	7.48128	7.35945	
NP_082891.1	0.0134063	0.0	0.0423675	0.0510596	0.0757442	
NP_082893.1	54.738	51.9947	42.4256	53.2517	50.7208	
NP_082897.2	0.0	0.0	0.0	0.0	0.0	
NP_082898.1	0.0	0.0	0.0	0.0613222	0.0	
NP_082899.1	0.0319029	0.0280986	0.0	0.0721753	0.0469822	
NP_082901.1	0.0	0.0	0.0	0.0	0.0	
NP_082902.1	71.9003	69.4292	64.2505	77.5887	65.7712	
NP_082904.1	0.0	0.0	0.0	0.0693301	0.0	
NP_082905.1	0.0	0.0	0.0	0.0	0.0	
NP_082908.2	44.4746	48.712	48.1386	40.5962	46.8166	
NP_082909.1	12.358	10.9932	11.6447	13.0546	10.5789	
NP_082910.1	6.77778	7.41082	6.43407	6.17623	7.40936	
NP_082919.1	22.408	24.7113	27.4948	23.5078	25.8258	
NP_082927.1	0.855204	2.25932	0.337596	0.935334	0.41113	
NP_082930.1	0.0	0.0	0.0	0.0	0.0	
NP_082931.1	0.0313812	0.0	0.016505	0.0133007	0.0	
NP_082933.2	2.92858	2.28536	1.68938	1.86617	1.69992	
NP_082934.3	8.69821	10.9146	9.30127	10.5796	7.78307	
NP_082935.1	103.995	103.209	87.6823	92.5924	94.4372	
NP_082936.2	0.0	0.0	0.0	0.0	0.0	
NP_082942.2	0.156113	0.777625	0.125263	0.0	0.0	
NP_082947.1	0.0	0.0	0.0	0.0	0.0	
NP_082955.2	0.751353	0.242029	0.421523	0.741287	0.0	
NP_082956.2	0.621869	0.737537	0.311409	0.703089	0.539692	
NP_082963.1	0.0	0.0	0.0	0.0	0.0	
NP_082972.2	3.13136	2.52011	4.71041	1.61599	2.32955	
NP_082981.3	0.242279	0.938758	0.328485	0.316138	0.744341	
NP_082985.2	0.0610467	0.184672	0.132965	0.170189	0.0457638	
NP_082986.3	0.0	0.0	0.0	0.0	0.0	
NP_082988.1	1.02275	0.800049	0.880495	1.06224	0.754194	
NP_082991.3	0.115243	2.601e-06	0.00756193	0.0	0.0	
NP_082992.1	0.0	0.0	0.0	0.0	0.0	
NP_082993.4	17.4193	19.3949	17.5032	19.1317	12.255	
NP_082997.3	1.96065	3.55462	2.20055	2.23391	2.74815	
NP_082998.2	12.7129	12.3922	12.7186	13.4904	10.4597	
NP_083001.1	16.4379	15.221	16.2213	15.4138	8.8419	
