GeneID	Brain_rep1	Brain_rep2	Brain_rep3	Brain_rep4	Brain_rep5	Brain_rep6
NP_038562.2	3.22859	3.99225	0.871247	0.835128	0.581544	1.1139
NP_038563.1	394.932	362.048	400.197	407.446	403.48	391.727
NP_038564.1	80.5632	69.0021	71.2739	72.2315	76.8635	76.4027
NP_038566.1	0.912103	0.898934	0.945004	0.912475	0.718995	1.46697
NP_038567.1	1.56701	1.9479	2.19306	0.943874	0.971571	1.35636
NP_038569.1	380.343	407.079	396.567	426.705	389.113	421.369
NP_038570.1	0.0	0.093883	0.109396	0.0465057	0.0898715	0.0
NP_038571.2	55.3693	62.6814	52.3737	58.8019	50.348	60.3509
NP_038572.3	0.0	0.0	0.0	0.0	0.0	0.0
NP_038575.2	0.0	0.0	0.0	1.75237	0.118138	0.119758
NP_038576.1	0.123585	0.433631	0.0	0.0	0.107115	0.0
NP_038577.1	81.4901	72.5876	67.8928	66.9351	67.3168	53.6872
NP_038578.2	0.0	0.251183	0.0	0.263314	0.0	0.165633
NP_038579.2	21.9477	22.3081	22.766	23.0902	24.9193	27.0566
NP_038580.2	1.29459	2.21282e-06	1.45601	0.955942	0.91958	0.0
NP_038581.2	0.125456	0.0	0.0	0.0	0.0	0.0
NP_038583.1	0.0	0.219716	0.0814977	0.0	0.0354172	0.0251572
NP_038584.2	250.487	256.27	265.208	264.388	259.313	260.415
NP_038585.2	70.372	67.5863	62.767	65.4374	67.9418	66.1518
NP_038586.2	10.8649	12.6684	12.1527	11.7523	11.3496	12.9504
NP_038588.2	16.6317	31.206	9.90385	12.9359	11.3663	16.6921
NP_038589.2	0.0	1.11361e-05	0.476036	0.0	0.0	0.0
NP_038590.2	58.2386	60.9103	44.4203	46.6449	50.5628	51.6681
NP_038591.1	1.50261	1.65587	0.940042	1.85035	1.05019	2.22464
NP_038592.3	1.49604	2.04504	2.156	1.3867	3.15303	3.79678
NP_038594.2	0.320445	0.29437	0.395403	0.655354	0.258035	0.484432
NP_038596.1	30.8915	33.894	31.6777	33.1528	36.0539	30.527
NP_038597.2	5.21117	4.111	6.07404e-08	5.55669	0.00038179	4.9269
NP_038598.1	0.0	0.0	0.0	0.0	0.0853232	0.0
NP_038608.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_038609.3	30.6993	37.7523	33.0469	34.3733	31.5002	29.7804
NP_038610.1	0.0673736	0.240704	1.20301e-10	0.518864	0.126574	0.297751
NP_038612.1	5.71378	8.40859	8.67139	6.78271	8.82323	10.1604
NP_038614.2	2.71775	2.64105	3.62937	3.90008	3.69991	3.23321
NP_038615.2	125.186	134.004	148.858	146.379	141.918	125.521
NP_038618.1	0.231173	0.649729	1.09422	0.874906	0.788673	0.74917
NP_038619.2	0.0898267	0.277845	0.0	0.137269	0.0	0.0
NP_038620.2	6.25057	7.02056	6.33589	5.02388	4.33674	3.40912
NP_038621.2	0.0	0.0	0.0	0.462524	0.443625	0.39485
NP_038623.1	53.1918	51.3361	39.1073	53.2972	38.42	37.0562
NP_038624.3	0.371142	0.577757	0.834841	0.605544	0.598284	0.537757
NP_038627.1	0.13771	0.912343	0.411614	0.943042	0.594392	0.911493
NP_038628.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_038629.2	0.452911	0.560764	0.429837	0.685274	0.429938	0.764834
NP_038631.1	780.617	800.882	841.205	843.754	844.01	810.02
NP_038633.1	1.2204	1.26442	1.01746	1.25149	1.61257	1.36487
NP_038637.1	2.26041	1.50018	0.0	1.26648	1.13011	0.400486
NP_038638.1	22.6422	27.6581	33.776	32.3233	31.929	25.4165
NP_038639.2	0.255267	0.659192	0.530566	0.515061	0.93326	0.737397
NP_038640.2	1.35935	2.35751	1.93763	2.04061	2.03433	1.55617
NP_038641.1	20.4969	41.8469	18.8592	25.8295	18.9149	17.1491
NP_038642.2	53.0653	51.4774	53.026	53.3445	54.1283	51.9226
NP_038644.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_038645.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_038646.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_038647.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_038648.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_038649.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_038650.3	0.858071	1.44701	1.18152	0.769575	1.00695	0.522781
NP_038653.1	245.909	251.95	234.644	256.381	225.543	241.089
NP_038655.1	0.00364464	0.0584594	0.769197	0.738641	0.00200058	0.402537
NP_038656.1	35.588	59.1418	29.3551	26.0917	25.8975	35.441
NP_038657.2	17.2043	11.5988	8.07625e-08	22.298	0.0502999	16.8719
NP_038660.1	16.3939	14.1034	15.9062	13.9202	15.2241	13.6628
NP_038661.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_038663.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_038665.1	1.10794	1.99092	2.31021	1.18727	1.93507	0.243285
NP_038666.2	0.0	0.0	0.0	0.248182	0.0	0.0
NP_038667.2	0.0	0.501396	0.258419	0.11322	0.00335229	0.0
NP_038668.2	45.0804	44.5186	52.5549	45.5923	50.4699	59.1171
NP_038670.1	70.9201	54.2864	30.0704	43.5559	18.7516	22.2868
NP_038671.2	5.67356	9.3257	10.0696	8.52219	7.52917	7.1248
NP_038673.2	2.46744	2.28176	0.0	0.0	16.0262	5.08778
NP_038674.1	3.8918	1.31326	0.404147	2.64472	0.1459	1.16573
NP_038675.2	533.409	545.157	593.479	528.936	605.665	565.159
NP_038676.1	70.405	80.0819	67.2941	81.123	74.9712	84.2214
NP_038677.3	10.6432	11.4803	12.3385	14.5169	11.9718	11.2836
NP_038678.1	5.82946	27.3272	0.48712	0.416216	4.48823	1.54364
NP_038679.3	29.3213	34.9682	30.831	37.3464	33.789	34.9746
NP_038680.1	0.188867	0.424089	0.329179	0.422394	0.407837	0.500298
NP_038681.2	0.245234	0.364191	0.635892	0.181806	0.350963	0.540028
NP_038682.1	0.119837	0.181177	0.422076	0.269907	0.34759	0.0530718
NP_038685.3	12.0163	12.0883	14.2533	12.6591	12.8449	12.4901
NP_038687.2	3.57015	1.20195	0.594006	2.97217	0.463894	1.4316
NP_038688.2	1.73126	3.68729	0.00254023	2.44322	0.0393608	1.41818
NP_038690.1	2.73329	5.70568	8.08614	7.20014	4.72928	3.14405
NP_038691.1	106.607	118.791	102.845	90.22	100.686	102.44
NP_038692.1	41.4675	49.3366	39.9441	40.998	42.234	43.0175
NP_038693.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_038695.1	0.0449826	0.402128	0.682382	0.587352	0.201653	0.594306
NP_038697.1	0.00164559	0.446096	7.36871	0.15749	3.67018	0.00202688
NP_038698.1	0.000432617	4.58301e-05	0.000122257	3.65723e-05	0.000109964	6.49207e-05
NP_038699.2	104.07	112.416	107.162	104.937	106.198	96.3647
NP_038700.2	11.5339	9.40686	11.1828	10.173	8.6215	8.15679
NP_038702.1	0.0713957	0.0	0.0	0.0623327	0.0	0.0
NP_038703.3	33.7839	39.1164	38.6466	38.7746	38.9796	30.8591
NP_038704.1	59.7541	62.6272	69.9311	71.3484	70.3461	59.8397
NP_038705.2	14.095	8.57349	13.4639	11.5027	15.3047	14.8828
NP_038706.1	26.436	21.5855	33.4562	39.5226	33.2004	28.4681
NP_038707.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_038708.3	168.516	181.468	188.23	207.148	169.012	207.191
NP_038711.2	1.74107	1.71121	2.357	2.19865	2.54988	1.98722
NP_038712.3	33.1645	31.3546	32.9373	30.7487	30.5786	32.8893
NP_038713.1	14.239	11.0688	13.4177	14.6391	10.7636	7.55649
NP_038714.2	167.121	172.158	171.59	172.964	157.052	163.087
NP_038715.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_038716.2	1.50715	1.5837	1.66144	1.89765	1.75271	1.83678
NP_038718.2	5.08567	5.61029	3.03388	4.5946	4.01489	2.59521
NP_038719.2	4.28603	3.72172	6.12819	4.86555	4.22306	3.98379
NP_038721.1	0.0	0.0427607	0.0	0.0	0.327404	0.0
NP_038722.3	0.168478	0.252962	0.441798	0.251713	0.0	0.0
NP_038724.1	1.43593	4.35596	5.93853	5.05861	3.35275	3.37925
NP_038725.1	57.6693	0.277203	159.467	180.214	170.636	2.80863
NP_038728.1	96.068	97.8148	84.6788	107.67	77.9003	85.1202
NP_038729.1	0.0	0.0	0.0	0.0	0.0	0.0310939
NP_038730.1	0.25523	0.207148	0.278933	0.361542	0.138997	0.0692803
NP_038731.2	4.97544e-06	0.0	0.0	5.31612e-05	0.0	0.000216656
NP_038734.1	12.1296	5.96784	8.1843	8.52621	12.1368	10.0288
NP_038735.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_038736.1	0.0	0.0	0.0	0.0339612	0.0	0.0450147
NP_038737.1	7.97823	9.91381	8.19789	11.0651	9.69257	7.78984
NP_038739.2	14.4705	15.0887	17.4475	16.7698	16.172	17.2016
NP_038740.1	0.675374	0.0	0.667412	0.0	0.0	6.25218e-10
NP_038741.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_038743.1	72.4905	79.8736	89.1425	87.3862	84.8083	75.013
NP_038744.1	48.0241	65.3359	55.3314	53.7817	54.0304	52.2875
NP_038745.1	24.8425	22.5818	27.392	26.6879	25.2256	24.7899
NP_038746.1	112.291	99.6849	106.393	109.326	107.26	101.108
NP_038747.2	10.798	11.7759	13.3995	9.33891	10.7639	6.32254
NP_038749.1	738.898	694.056	753.527	753.332	764.212	734.868
NP_038750.2	9.24408	9.92496	8.85813	9.69602	5.21315	5.11839
NP_038751.2	10.7757	12.8168	12.7498	13.4436	12.4068	12.8707
NP_038753.1	574.301	562.007	569.251	545.96	574.668	567.698
NP_038754.1	2.00163	1.40586	1.68287	1.73793	1.33966	1.01253
NP_038755.1	20.2557	19.4108	20.6568	18.0125	22.2776	16.7305
NP_038756.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_038757.1	0.0	0.0293542	0.0	0.0	0.0	0.0
NP_038758.2	0.15586	0.0492226	0.1721	0.219169	0.211813	0.283363
NP_038759.1	0.661303	1.87483	0.774279	2.12106	2.45352	0.0803001
NP_038760.3	0.96786	3.51613	3.47513	3.7135	3.78626	3.37128
NP_038761.1	2.20093	1.77272	1.98241	2.63359	2.90315	2.07605
NP_038762.1	0.0485599	0.0	0.0	0.062818	0.10716	0.036808
NP_038763.3	0.0201778	0.000505097	1.13772e-06	0.000102071	4.17426e-07	2.83911
NP_038764.2	17.0259	17.0819	18.0414	18.0943	17.5812	15.8475
NP_038765.2	211.331	150.723	179.132	165.123	197.085	144.315
NP_038766.1	0.298028	0.272691	0.317754	0.720363	1.11739	0.47645
NP_038767.1	4.49171	9.66684	6.4809	4.83352	7.58757	11.5833
NP_038769.1	0.0	0.0	0.0	0.0	0.0317285	0.0
NP_038770.3	6.18659e-09	0.0	3.60607e-08	0.0	4.80109e-06	8.66524e-06
NP_038771.1	9.92811	10.2789	7.70679	8.71932	8.22366	7.54363
NP_038772.1	5.01972	4.45285	4.21691	4.52338	4.14451	4.13104
NP_038773.1	13.1046	12.6531	13.2152	12.3561	11.0262	13.2989
NP_038774.1	0.00691468	0.0214929	0.0548056	0.168035	0.0569229	0.0320072
NP_038775.1	12.1729	13.6019	9.88319	18.5931	13.6735	14.7268
NP_038776.3	0.395598	0.192691	0.311821	0.549211	0.389484	0.275213
NP_038777.2	17.1439	11.9948	7.17774	7.50307	11.5802	8.79832
NP_038778.1	35.6914	29.3384	33.6188	34.6608	34.0026	30.9846
NP_038779.2	17.4574	11.7262	14.6218	13.3064	9.81513	13.4557
NP_038782.1	0.586472	1.60802	0.850976	0.728196	0.843686	1.03538
NP_038784.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_038785.1	0.281383	0.000735507	0.833629	0.565923	0.0952707	0.34145
NP_038786.2	20.2351	22.4257	45.1899	9.06237	29.1344	29.193
NP_038787.1	36.5386	34.5249	36.982	38.0773	43.5164	39.5137
NP_038788.2	70.0844	77.8899	73.0691	66.9795	69.1275	69.4575
NP_038789.1	11.3847	7.39149	7.67123	8.10678	4.93983	6.43192
NP_038790.2	859.947	871.713	971.811	948.078	951.377	911.366
NP_038791.2	10.4195	11.8241	11.0761	10.2842	10.8867	9.9099
NP_038792.2	23.5812	16.4715	19.7297	22.99	22.9278	19.784
NP_038793.2	789.929	741.123	832.452	775.092	812.832	848.184
NP_038794.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_038796.2	44.0274	48.0339	44.9646	46.2018	48.7885	39.0699
NP_038798.2	6.17731	6.94476	8.74718	8.45085	9.33031	7.75201
NP_038799.1	56.8665	57.2857	58.7576	53.7505	56.9688	51.8578
NP_038800.1	0.0	0.0	0.0	0.102752	0.0	0.0
NP_038801.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_038803.1	0.0	0.0	0.267359	0.0	0.0	0.0
NP_038804.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_038805.2	0.0	0.0	0.0	0.196096	0.117145	0.081727
NP_038807.4	0.620558	1.62093	2.81791	2.64466	1.77714	1.19493
NP_038809.1	0.0	1.29264	1.87092e-07	0.0686109	0.55225	6.70853e-09
NP_038810.2	37.7836	46.1424	51.877	47.0689	45.4232	40.2217
NP_038811.2	1.07446	1.15648	1.32193	0.946122	1.31842	1.16222
NP_038812.2	5.56549	5.04606	5.60827	6.28311	6.16964	5.80535
NP_038813.2	114.144	146.364	130.696	141.146	129.93	127.911
NP_038814.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_038816.1	0.0690202	0.0753164	0.237148	0.173892	0.0480158	0.117482
NP_038818.2	28.9406	29.8377	16.361	21.4045	22.8292	27.1815
NP_038819.1	14.5447	14.8732	14.8462	15.2225	14.6719	6.9496
NP_038820.2	5.45495	3.92847	2.69922	5.40447	5.64127	5.14643
NP_038823.2	880.691	945.103	902.591	890.516	915.349	903.132
NP_038825.1	0.0	0.0	0.0189634	0.205039	0.0	0.0
NP_038828.2	4.69171	3.15355	4.53689	4.62645	4.65687	6.04897
NP_038831.2	0.0	0.0	0.0	0.288459	0.0	0.0
NP_038833.2	34.1306	35.9935	41.4018	45.7282	35.6899	43.9597
NP_038834.2	0.106514	0.0	0.20416	0.236107	0.156232	0.0
NP_038835.2	17.0422	16.4815	10.2182	15.8146	12.9472	14.4131
NP_038836.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_038837.1	0.0	0.0	0.0	0.0	0.358119	0.0
NP_038840.2	175.508	179.493	121.312	147.082	137.431	217.617
NP_038842.3	2.50105	3.01577	3.65157	1.90661	2.62201	0.787238
NP_038843.2	1.14496	1.32528	0.312781	0.45797	0.456157	1.29852
NP_038846.2	37.6152	40.6345	38.0379	40.8537	37.1848	36.0993
NP_038848.1	1.58146	1.39572	1.082	1.25378	0.940788	0.865585
NP_038849.2	0.413604	0.470333	0.225899	0.194009	0.185303	0.477068
NP_038850.1	2.66921	2.52982	3.31212	2.89113	2.9806	2.58276
NP_038851.2	8.59721	4.25705	15.5026	21.1132	16.5497	3.26116
NP_038853.2	0.50762	0.453179	0.475407	0.439054	0.56295	0.415046
NP_038858.2	23.3394	25.2919	24.2603	21.0592	26.2409	22.7537
NP_038859.3	8.24827	6.46807	5.38323	5.10171	4.52654	0.884818
NP_038860.2	8.04529	0.00750346	0.000427071	5.07267	1.11494	3.18148
NP_038861.2	0.109431	0.0	0.0	0.0	0.0	0.0
NP_038862.2	3.36384	4.48121	2.33923	4.60259	2.82986	3.60793
NP_038863.1	22.0084	24.8878	24.6376	20.9861	23.9206	21.6488
NP_038865.1	2.57385	18.0335	21.2454	2.88486	20.1307	4.16804
NP_038867.2	0.561643	0.791817	0.0	0.918673	0.977984	0.383256
NP_038868.2	18.6274	13.2263	23.8015	15.5508	18.8664	18.8042
NP_038869.1	36.7468	38.0783	39.2051	38.543	36.82	36.4436
NP_038871.1	3.38856	2.7673	3.82357	3.49642	3.96558	3.1114
NP_038872.1	11.9617	11.8463	7.39975	10.3095	13.2176	9.13706
NP_038873.2	1.04876	0.800961	1.48009	1.14338	0.87182	0.836938
NP_038874.3	0.733367	0.739036	0.93628	0.969239	0.813924	0.922799
NP_038875.3	5.70547	6.06346	8.16298	6.2073	6.289	8.05623
NP_038879.2	4.30424e-05	1.33692	2.22981	0.620411	0.0437435	2.37845
NP_038880.1	44.787	38.3739	38.5901	38.0206	43.0484	41.9523
NP_038881.1	84.4911	83.7695	78.5349	82.9073	87.2386	84.6415
NP_038882.1	56.1514	57.8534	54.0892	58.3142	56.3398	54.9288
NP_038883.2	5.61004	3.25735	9.08791	4.30277	9.6785	5.02327
NP_038887.2	34.6845	33.2526	33.5637	43.4857	31.68	44.4402
NP_038888.2	6.06984	5.88627	5.1294	6.48138	6.25272	4.71648
NP_038889.1	2.15767	1.92432	2.24364	2.73995	1.28051	2.05748
NP_038891.4	5.9203	8.42623	5.96341	6.12117	6.52429	5.1609
NP_038895.1	7.7999	7.23502	6.20959	6.02445	5.45635	7.258
NP_038896.2	0.0654425	0.255811	0.15629	0.161738	0.4586	0.217893
NP_038897.4	9.70146	11.0638	12.021	9.45765	10.8983	9.26031
NP_038900.1	228.254	241.687	236.822	233.028	248.848	237.849
NP_038901.3	321.525	346.932	341.894	347.59	340.702	366.909
NP_038904.1	274.449	323.011	272.182	304.561	257.938	325.669
NP_038908.2	34.3379	41.4053	35.4535	28.7746	32.626	43.2397
NP_038910.1	0.0	0.0	9.90889e-09	0.446217	0.479154	1.55435e-05
NP_038913.1	60.6561	55.4767	53.9174	52.1894	65.7623	41.7394
NP_038914.2	56.3306	59.666	57.5829	60.202	54.3367	63.3291
NP_038915.1	0.0676131	0.0	0.0	0.143062	0.0798893	0.22708
NP_038916.1	13.1411	21.379	22.2559	21.1924	24.0692	16.8273
NP_038917.2	5.92515	6.47467	7.67286	7.84914	5.76057	4.97251
NP_038919.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_038920.2	337.716	377.554	209.27	387.718	205.911	457.207
NP_038921.2	0.0	0.0	0.0	0.0	0.0	0.0662206
NP_038923.1	64.9089	70.3198	77.7003	72.1032	78.2054	74.3615
NP_038924.1	0.738282	0.484028	0.574587	0.532027	1.27279	0.327622
NP_038925.1	437.274	380.92	422.67	402.3	450.662	429.708
NP_038926.1	40.8376	30.1433	35.3314	30.1257	35.5858	34.3691
NP_038927.2	75.0381	77.8379	83.1976	75.719	73.3779	71.6677
NP_038929.2	31.168	36.8383	37.7882	36.2881	35.8948	36.3747
NP_038930.1	391.619	367.938	380.446	381.576	369.997	385.713
NP_038931.1	0.0	0.0	0.0231116	0.0196156	0.0	0.0
NP_038932.1	5.14958	7.25552	5.0492	4.72621	4.26802	4.48793
NP_038933.2	1.3337	1.66765	2.85846	3.0072	2.5449	1.62569
NP_038934.2	2.56397	2.9158	1.78673	2.2985	2.15569	2.16982
NP_038935.2	16.417	17.9271	7.58691	19.7941	4.89902	21.3725
NP_038936.1	60.9196	66.9048	74.3631	71.3198	74.1706	81.5605
NP_038937.2	29.7637	36.3568	40.5025	41.4712	37.318	45.368
NP_038940.1	27.4513	18.417	18.443	15.8575	27.3072	22.3386
NP_038941.1	0.173644	0.220723	0.462963	2.14267	0.380275	0.102823
NP_038947.2	44.0235	52.7378	51.4562	54.0583	47.0317	52.4051
NP_038950.3	24.146	25.2011	26.2083	26.4677	24.9322	25.6075
NP_038951.1	28.3464	28.9958	24.1681	27.5301	26.9395	25.6101
NP_038952.1	6.77843	7.68534	7.29242	7.90102	7.75657	7.88411
NP_038953.1	3.75809	4.23791	3.15071	3.32472	3.17839	3.11166
NP_038954.1	15.9837	15.9902	13.3427	17.226	15.6066	13.5594
NP_038955.1	0.0	0.0134607	0.0	0.0532423	0.0	0.0
NP_038957.2	17.2339	20.1326	19.5679	20.1202	20.0178	24.3983
NP_038958.2	3.84895	3.42543	4.11929	3.66883	3.22119	3.72087
NP_038959.2	76.153	88.939	97.0055	88.8165	79.7759	78.9107
NP_038960.2	62.7948	60.7094	66.5738	66.5925	69.3839	64.9735
NP_038963.3	2.04844	0.422466	1.05148	1.89475	0.606563	0.938598
NP_056543.2	27.8633	29.7067	29.0746	27.0234	27.5442	28.2314
NP_056544.2	121.127	129.649	135.956	135.297	131.734	122.954
NP_056545.3	8.03942	12.539	8.23802	16.95	8.12037	7.07576
NP_056546.2	167.203	188.647	125.562	205.815	138.226	180.638
NP_056547.3	3.38952	2.70896	1.74311	3.16402	1.00174	4.00739
NP_056548.2	14.9266	15.7303	17.0999	15.1771	13.8082	15.6041
NP_056549.2	13.8325	19.9121	17.8711	18.7451	18.9328	23.0552
NP_056551.2	0.598419	0.708974	1.42339	1.0453	0.791607	0.383449
NP_056552.1	2.38495	2.40721	2.89169	2.48951	2.79356	2.0939
NP_056553.2	0.404132	0.36756	0.289207	0.129497	0.30205	0.0759325
NP_056554.1	0.0655103	0.199633	0.348922	0.0	0.286695	0.0290838
NP_056555.2	132.212	137.365	175.655	159.021	170.795	132.831
NP_056556.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_056558.1	17.4033	35.2309	10.4547	21.3346	11.6121	12.4928
NP_056560.1	0.0309832	0.0118876	0.013856	0.035262	0.0340824	0.0206797
NP_056562.1	42.1668	50.4307	44.5472	38.0782	40.7455	32.317
NP_056563.2	9.49144	9.19212	12.2285	16.9062	10.4004	4.62704
NP_056564.1	5.51153	3.65846	5.19778	5.74445	2.75879	2.03864
NP_056565.1	0.0	0.0	2.24752	0.90863	0.0	1.65802
NP_056566.2	74.7069	71.7541	73.4777	70.6379	74.879	66.5308
NP_056567.2	4.03853	4.3276	3.13143	4.52247	4.22553	3.40737
NP_056568.2	0.176831	4.31066	2.9986	0.19404	7.45011	5.5239
NP_056569.2	44.3316	42.4619	43.9142	39.6642	43.0219	39.8763
NP_056570.1	8.46449	10.0181	8.14514	11.6482	10.0892	9.13289
NP_056571.2	0.0	0.0583231	0.0	0.0635113	0.167121	0.0
NP_056573.1	0.0	0.0	0.0508422	0.0	0.0	0.0
NP_056574.2	0.326059	0.683102	0.500923	1.80704e-08	0.539329	0.535621
NP_056579.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_056580.2	36.5398	37.017	36.748	30.8228	36.1374	34.5732
NP_056581.1	1.76934	0.265106	0.389508	1.74497	0.0	0.699599
NP_056582.1	2.88031	2.79326	1.78204	1.91923	3.01967	2.25038
NP_056583.1	0.0	0.0	0.0	0.278713	0.0	0.0
NP_056584.2	4.10633	5.20606	4.76208	5.96872	4.88663	5.43265
NP_056586.2	15.4326	16.2753	12.7356	13.7957	14.3765	10.4534
NP_056587.2	2.37879	1.77451	1.59612	1.59144	1.09468	1.0827
NP_056588.1	4.31454	5.40173	7.32841	6.8773	6.78371	4.75538
NP_056589.1	42.2121	44.0771	41.4806	41.3899	41.3064	41.7938
NP_056590.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_056591.1	0.627196	0.478015	0.556998	0.520959	0.960977	0.473422
NP_056592.2	0.635472	0.537526	1.0021	1.01221	0.669141	0.313397
NP_056594.2	0.0	0.447539	0.0	0.0888901	0.0	0.0
NP_056595.1	0.106446	0.0409617	0.159183	0.491569	0.0	0.0947651
NP_056596.1	71.4198	71.2456	50.0799	60.1877	53.8271	70.8535
NP_056597.3	37.8432	33.7564	37.4883	35.0541	37.7298	44.8983
NP_056598.2	5.67325	8.35109	8.501	7.97832	8.15643	6.57503
NP_056600.1	8.42157e-07	0.0	0.0	0.0	0.0	0.0
NP_056601.1	35.9767	33.2715	40.6216	35.6541	41.4559	42.4871
NP_056602.1	3.29403	2.74781	2.56333	2.02919	2.38818	1.26391
NP_056604.2	24.9963	21.9963	17.1903	21.9748	20.6327	33.764
NP_056606.2	11.4824	8.34658	11.4157	9.31223	13.0113	12.3052
NP_056607.1	33.8902	33.1224	43.0121	35.392	35.5996	45.6373
NP_056608.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_056609.1	8.157	8.04738	7.31551	8.62971	7.55126	9.51638
NP_056610.1	0.260537	0.355732	0.31087	0.286948	0.394957	0.766217
NP_056611.2	1.45687	0.875551	1.53152	0.196459	1.21444	0.311347
NP_056612.1	2.19756	2.43518	2.28444	2.72281	2.43622	2.76216
NP_056614.3	0.0550821	0.417798	7.6232e-07	0.0	0.0	0.0
NP_056615.1	6.10887	5.44208	6.49938	7.80033	7.82824	4.71952
NP_056618.1	14.4337	14.9654	16.917	14.8485	14.7824	9.30889
NP_056619.1	0.0	0.0	0.0	0.0	0.53032	0.345957
NP_056621.4	37.3888	35.167	30.764	33.3946	31.1432	34.8745
NP_056622.1	63.3402	63.0442	75.4942	82.1008	76.2615	82.2014
NP_056623.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_056624.1	0.105285	0.0	0.0	0.0864923	0.0	0.139974
NP_056625.2	1.93147	1.57061	2.2182	1.99659	0.812254	1.6791
NP_056626.2	0.0360544	0.219533	0.0959218	0.163194	0.210231	0.0480055
NP_056631.2	30.7889	24.4257	30.5018	27.8711	27.5569	42.6013
NP_056632.2	4.15381	2.36899	0.0	1.01207	2.71358	1.84036
NP_056633.2	31.6526	31.7263	28.4214	35.5892	31.2176	31.1697
NP_056635.2	15.0747	19.2864	18.6505	16.8446	18.2811	12.0716
NP_056636.2	1.47488	1.3809	1.65157	1.33128	1.98185	1.47974
NP_056637.1	44.0836	45.5865	13.5996	47.7786	16.4125	55.1775
NP_056639.3	8.00508	6.49562	9.48919	8.25365	7.68088	7.1688
NP_056640.1	2.28176	1.23222	1.56625	1.38796	2.09195	1.0453
NP_056641.2	0.0392096	0.0	0.0349445	0.0	0.0	0.0348563
NP_056642.1	88.4067	82.0461	89.4141	82.7405	81.9171	76.8599
NP_056643.3	1.89481e-10	0.0	4.23966e-10	0.0	0.000658703	3.9885e-07
NP_056644.1	0.0	0.0	0.0	0.456181	3.04268	0.548753
NP_057868.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_057870.3	30.4442	29.0138	33.2691	33.5846	32.7394	28.2174
NP_057871.2	1.96162	1.36957	1.74244	1.58899	1.87435	0.986085
NP_057872.3	8.69114	14.8111	0.767335	10.8146	5.63995	8.19627
NP_057875.1	6.57492	5.22209	3.78639	5.899	4.24115	4.62918
NP_057876.1	3.03146	2.41931	1.15133	3.22822	3.96345	1.62433
NP_057877.1	0.300102	0.0	0.343684	4.56196	0.250775	0.0
NP_057878.1	124.971	225.588	230.613	251.635	208.744	148.49
NP_057879.2	5.94381	9.29465	8.76402	7.07721	7.59232	7.81494
NP_057880.2	0.0	0.0	0.375981	0.0	0.028643	0.675599
NP_057881.1	7.39583	5.12296	23.786	8.28607	5.34819	6.96286
NP_057882.2	1.78455	0.0	1.43597	0.0	0.0	0.0
NP_057883.1	2.39131	4.24195	6.24384	6.7572	4.96942	2.58949
NP_057885.1	118.93	127.966	117.77	122.323	116.528	117.071
NP_057886.1	28.5873	50.8505	70.8618	74.9294	50.0244	66.0186
NP_057887.2	3.08069	3.51581	4.17145	4.8178	3.61207	6.01271
NP_057888.1	3.59457	3.15602	3.78615	3.59211	2.94492	3.47354
NP_057891.1	72.7559	83.9787	77.0504	77.7374	74.3308	75.052
NP_057892.2	3.46621	5.25544	4.13404	5.60996	4.49835	3.16032
NP_057893.2	2.54536	2.78864	3.42799	2.54425	2.89101	2.25491
NP_057894.2	0.0	0.273104	0.159142	0.35135	0.0	0.247704
NP_057896.1	2.26011	2.23511	2.33044	1.66975	1.95121	2.82956
NP_057897.2	17.8652	20.4236	16.9072	20.5053	16.7421	22.0688
NP_057898.2	0.056435	0.119074	0.0465205	0.039438	0.124959	0.055248
NP_057899.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_057902.5	0.909025	0.0967146	0.0	0.107263	0.123568	0.201566
