Orthogroup	Canis_lupus_protein	Macaca_fascicularis_protein	Mus_musculus_protein	Rattus_norvegicus_protein
OG0000432	XP_038381486.1, XP_038381603.1, XP_038381604.1, XP_038384894.1	XP_045235971.2, XP_045237181.2, XP_065378233.1, XP_065390391.1, XP_065390393.1, XP_065390395.1, XP_065390405.1, XP_065390406.1, XP_065391183.1	NP_032522.2	NP_072104.2
OG0000437	XP_038385314.1	XP_005581225.2, XP_005588850.1, XP_005588860.3, XP_005589107.3, XP_005589280.3, XP_005589292.1, XP_005590557.3, XP_015288682.3, XP_015296895.3, XP_015297052.3, XP_045237085.1, XP_045237273.2, XP_065392500.1		XP_038949669.1
OG0000438	XP_038385546.1, XP_038391033.1	XP_005558227.1, XP_005558252.1, XP_005558253.1, XP_015307591.1	NP_001013819.1, NP_033284.1, NP_084337.2, XP_017173429.1	NP_001002816.2, NP_001382675.1, NP_036806.1, NP_690919.1, XP_003749244.2
OG0000439	XP_038387885.1	XP_005544814.3, XP_005544815.2	NP_001074717.1, NP_001078972.1, NP_001078973.1, NP_001079005.1, NP_001119788.1, NP_001357795.1, NP_941064.2	NP_001127994.1, NP_001178697.1, XP_001077182.1, XP_233640.4, XP_345599.3
OG0000440	XP_038389627.1, XP_038418371.1	XP_005565770.1, XP_045221501.2, XP_045226630.2, XP_045236396.2, XP_045241296.2, XP_045250434.2, XP_045252255.2, XP_065387176.1, XP_065395086.1	NP_001095031.2	XP_038948672.1, XP_038956309.1, XP_038967055.1
OG0000443	XP_038391925.1, XP_038409332.1, XP_038427635.1, XP_038435293.1	XP_005579859.1, XP_045227574.2, XP_045243681.2	NP_038823.2	NP_997681.2, XP_038934107.1, XP_038943557.1, XP_038949903.1, XP_063122473.1, XP_063122539.1, XP_063133710.1
OG0000445	XP_038392575.1, XP_038394224.1, XP_038432706.1	XP_005582774.1, XP_015285630.1, XP_045225645.2, XP_045237466.1	NP_062723.1, NP_065615.1, NP_080969.2	NP_001037759.1, NP_073197.1, NP_742033.1, XP_038954120.1, XP_063136604.1
OG0000448	XP_038394912.1, XP_038431760.1	XP_005549605.1, XP_015287457.3, XP_045220341.1, XP_045232777.1, XP_045239440.2, XP_045245681.2, XP_065404030.1	NP_077128.2, NP_780538.2, XP_036018031.1	NP_001007009.1, NP_001015019.2, NP_001385947.1
OG0000450	XP_038397553.1, XP_038437863.1	XP_005547854.1, XP_005555699.1, XP_005593435.3, XP_045230697.2, XP_045245139.2, XP_045253972.2, XP_065393774.1, XP_065401560.1	NP_001186279.1, NP_081000.1	NP_001102037.1, NP_001395769.1, XP_038962694.1
OG0000457	XP_038417012.1, XP_038417033.1, XP_038445060.1, XP_038445196.1, XP_038445257.1, XP_038445259.1, XP_038445277.1, XP_038445279.1, XP_038445318.1, XP_038445361.1	XP_065383332.1	XP_006514423.1, XP_017176683.2, XP_030110817.1	XP_063118675.1
OG0000458	XP_038417674.1	XP_005575645.2	NP_001032931.1, NP_001188318.1, NP_001240839.2, NP_075944.1, NP_075982.2, NP_083607.3, NP_444326.2	NP_001166920.1, NP_072157.1, NP_543159.1, NP_543160.1, NP_598242.1, XP_006236880.1
OG0000463			NP_001009550.1, NP_001012323.1, NP_001079013.1, NP_032675.2, NP_059499.1, XP_011248383.1	NP_001019419.2, NP_061998.1, NP_671745.1, NP_942079.1, NP_988843.3, XP_063117362.1, XP_063139535.1, XP_063140881.1, XP_063143274.1
OG0000464			NP_001012265.1, NP_035131.1, NP_666737.2, NP_666739.1, NP_666773.1, NP_667114.2, NP_667115.1	NP_001000434.1, NP_001000868.1, NP_001000870.1, NP_001000871.1, NP_001000872.1, NP_001000981.1, NP_001000984.1, NP_001000985.1
OG0000467	NP_001003152.1, NP_001300788.1, XP_038436561.1	XP_005559794.1, XP_005584921.2, XP_015295653.1, XP_045218639.2	NP_075615.2, NP_080953.1, NP_083852.1, NP_775589.1	NP_112354.1, NP_446450.2, NP_695229.1
OG0000469	NP_001017516.1, NP_001375459.1, NP_001376003.1, XP_038415140.1, XP_038415141.1	XP_015303693.3, XP_065397252.1, XP_065397253.1	NP_001011799.1, NP_001011869.1, NP_667197.1	NP_001000850.1, NP_001000851.1, NP_001000976.1
OG0000472	NP_001184045.1, XP_038387557.1, XP_038391463.1, XP_038394106.1, XP_038413304.1, XP_038428799.1	XP_005569638.1, XP_015304294.1, XP_045227377.2, XP_045254186.2	NP_031932.1, NP_034236.2	NP_787032.1, XP_038956056.1
OG0000475	NP_001375552.1		NP_001011535.1, NP_001011816.1, NP_667034.1, NP_667128.2	NP_001000339.1, NP_001000340.1, NP_001000630.1, NP_001000641.1, NP_001000645.1, NP_001000647.1, NP_001000649.1, NP_001000651.1, NP_001001058.1
OG0000476	NP_001375573.1	XP_005577964.3	NP_001257352.1, NP_666375.2, NP_666377.2, NP_666454.1, NP_666455.1, NP_667195.1	NP_001000578.1, NP_001000617.1, NP_001000618.1, NP_001000640.1, NP_001000922.1, NP_001001384.1
OG0000479	XP_038382183.1, XP_038438435.1, XP_038445502.1	XP_005552088.3, XP_015302061.1, XP_045222253.1	NP_080864.1, NP_083351.1, XP_006526907.1	NP_001020809.2, NP_001102930.1, XP_063127147.1, XP_063131328.1, XP_063137139.1
OG0000481	XP_038382937.1, XP_038436775.1	XP_005559997.1, XP_005582044.1, XP_015292805.1, XP_065392480.1	NP_001077396.1, NP_001289876.1, XP_011241731.1, XP_017175593.1	XP_006231190.1, XP_006238343.1, XP_006243273.1, XP_038934581.1
OG0000482	XP_038383252.1, XP_038399120.1	XP_005541698.1, XP_005582164.1, XP_045223923.1, XP_065390303.1	NP_058600.1, NP_079691.1, XP_036014872.1	NP_001119555.1, NP_001129221.1, NP_001395729.1, XP_038952309.1, XP_038964963.1
OG0000484	XP_038389391.1, XP_038389663.1, XP_038407569.1	XP_045222957.2, XP_045228554.2, XP_045248196.1, XP_065385547.1	NP_035422.1, XP_036014157.1, XP_036014923.1	NP_001007599.3, XP_038956207.1, XP_038959230.1, XP_038967503.1
OG0000485	XP_038389849.1, XP_038400620.1	XP_005539844.3, XP_005561296.2	NP_001345296.1, NP_001392290.1, NP_849203.2, NP_941034.2, XP_006501676.1, XP_017173902.1	NP_001414601.1, NP_075216.1, XP_008762913.1, XP_063134143.1
OG0000492	XP_038399628.1, XP_038412267.1, XP_038420659.1, XP_038442579.1	XP_005587133.1, XP_045240214.1, XP_065385231.1	NP_001405377.1, NP_031619.3, NP_062278.2, NP_665824.1, XP_036011329.1	NP_001258080.1, NP_445913.1
OG0000493	XP_038399796.1, XP_038409008.1, XP_038409009.1	XP_005581157.1, XP_045228481.1, XP_045228954.1, XP_045242551.1, XP_045246853.2, XP_045248391.2, XP_065380719.1	NP_035790.1, NP_080408.3	NP_001004092.1, NP_446252.1
OG0000494	XP_038401901.1, XP_038411444.1, XP_038436774.1	XP_005559985.1, XP_045237279.2, XP_045249856.1	NP_061341.1, XP_036020535.1, XP_036020536.1	NP_001007605.1, NP_001396229.1, XP_038953267.1, XP_063136594.1, XP_234961.1
OG0000495	XP_038401925.1, XP_038401926.1	XP_005561700.2, XP_045252569.2, XP_045253560.2, XP_065403624.1	NP_001009545.1, NP_001020411.1, NP_001034084.2, NP_033750.1, NP_777479.2	NP_001102747.1, NP_064701.1, NP_620261.1
OG0000496	XP_038402950.1, XP_038402962.1, XP_038412811.1, XP_038445291.1, XP_038445299.1, XP_038445302.1	XP_015293418.3, XP_045231959.1, XP_065387787.1, XP_065387800.1, XP_065387864.1, XP_065387865.1, XP_065388275.1, XP_065388281.1		
OG0000504	XP_038426146.1, XP_038427281.1, XP_038427324.1	XP_005568211.2, XP_005568225.3, XP_005577253.1, XP_045218326.2, XP_065378762.1	NP_034106.2, NP_034108.1, NP_808323.1	NP_001099992.1, NP_062131.1, XP_063139219.1
OG0000505	XP_038429531.1, XP_038439172.1	XP_005556369.3, XP_045217784.2, XP_045219298.2, XP_045239273.1, XP_045252184.2	NP_032278.1, XP_036010346.1	NP_001316810.1, NP_058883.1, XP_038948518.1, XP_038948739.1, XP_038964425.1
OG0000507		XP_005562171.3, XP_065405378.1	NP_001161177.1, NP_033278.2, NP_033279.2, NP_035588.2, NP_082273.1, NP_766612.1	NP_001257911.1, NP_036789.2, NP_071964.2, XP_006240581.2, XP_008763124.2, XP_038969283.1
OG0000517	NP_001010954.1	XP_005542214.3, XP_015307682.1, XP_045220568.2	NP_032319.1, NP_032320.1, NP_032321.2, NP_038849.2, NP_694873.2	NP_001007720.3, NP_001036084.1, NP_036716.2, NP_058961.4
OG0000520	NP_001184077.1, XP_038382126.1, XP_038387980.1, XP_038435798.1	XP_005559153.1, XP_005585500.1, XP_065399138.1	NP_032151.1, NP_034420.2	NP_001004099.1, NP_001184021.1, NP_062114.1, NP_062154.1
OG0000521	NP_001238897.1, XP_038384762.1, XP_038399868.1, XP_038404991.1, XP_038426190.1, XP_038439210.1	XP_005568359.1, XP_065391585.1	NP_056597.3, NP_067310.1, XP_036011331.1	NP_001008304.1, XP_038961397.1
OG0000523	NP_001271406.1, XP_038402201.1, XP_038402203.1, XP_038443429.1	XP_045232380.2, XP_045249007.1	NP_031647.1, NP_038571.2, NP_080704.2	NP_077366.2, NP_599214.1, XP_003751035.1, XP_006256026.1
OG0000524	NP_001300731.1, NP_001300775.1, XP_038407618.1		NP_001019401.2, NP_001028939.1, NP_001128587.1, NP_068564.4	NP_001012353.1, NP_001019455.1, NP_001020055.1, NP_001381913.1, XP_006246477.3, XP_063133770.1
OG0000525	NP_001375505.1, NP_001376083.1, XP_038391426.1	XP_005560709.3, XP_005577825.3, XP_005578924.1, XP_065385819.1	NP_666819.1, NP_666889.2, NP_666891.1	NP_001000244.1, NP_001000247.1, NP_001000481.1
OG0000526	NP_001375537.1, NP_001375538.1, NP_001375539.1	XP_005577939.3, XP_005578928.3, XP_015290776.3	NP_001011872.2, NP_666789.1, NP_666790.2, NP_997025.1	NP_001000302.1, NP_001000686.1, XP_038961994.1
OG0000530	NP_001375687.1, NP_001375689.1, NP_001375690.1, NP_001375799.1, NP_001375976.1, NP_001375981.1, XP_038432088.1, XP_038432089.1, XP_038433815.1, XP_038433852.1	XP_005572797.3	NP_666392.1	NP_001000993.1
OG0000531	NP_001375713.1		NP_666530.1, NP_666635.1, NP_666692.2, NP_667009.1, XP_017168878.1	NP_001000437.1, NP_001000438.1, NP_001000812.1, NP_001000815.1, NP_001000817.1, NP_001001082.1, XP_063121149.1
OG0000532	NP_001375734.1, NP_001375735.1, NP_001375973.1, XP_038439895.1	XP_005553759.3, XP_005553762.1, XP_015304416.3, XP_015305177.3	NP_032788.2, NP_666699.1, NP_666955.2	NP_001000266.1, NP_001000493.1
OG0000533	XP_038381591.1, XP_038443654.1, XP_038444907.1, XP_038444911.1	XP_045235468.1, XP_065394883.1, XP_065394889.1	NP_001297543.1, XP_006528343.1, XP_017167796.1	XP_008765121.1, XP_038955317.1, XP_038956133.1
OG0000540	XP_038383540.1, XP_038383548.1, XP_038383576.1	XP_005590524.1, XP_005590528.3, XP_015296704.1, XP_015296726.3, XP_015297048.3	NP_001020334.1, NP_780456.2	NP_001128081.2, XP_006228267.1, XP_063143066.1
OG0000541	XP_038383546.1, XP_038392899.1, XP_038413670.1, XP_038413674.1, XP_038417340.1	XP_005543890.3, XP_015293161.3, XP_045229531.2	NP_001005788.2, XP_006532606.3	NP_001178850.1, XP_006238852.1, XP_063133080.1
OG0000545	XP_038386381.1, XP_038386388.1, XP_038421153.1, XP_038425609.1	XP_005555985.2, XP_005558139.3, XP_015294789.3	NP_001391306.1, NP_059074.2, XP_006518968.1	NP_001093994.1, NP_001100749.1, NP_446396.1
OG0000553	XP_038392505.1, XP_038427115.1, XP_038427116.1, XP_038429947.1, XP_038439071.1	XP_005546129.1, XP_005574544.3	NP_032562.1, NP_079729.1, NP_663514.2	NP_001099343.1, NP_001103088.1, NP_446237.1
OG0000557	XP_038393811.1, XP_038432568.1	XP_005544921.1, XP_005570041.1, XP_045245047.2, XP_065400612.1	NP_001020559.1, NP_038537.1, NP_075608.2	NP_036686.2, NP_037081.2, NP_647541.1, XP_038943759.1
OG0000559	XP_038397481.1, XP_038410978.1, XP_038421408.1, XP_038425297.1, XP_038430172.1	XP_005596084.2, XP_045241542.1	NP_032325.2, NP_064348.1, NP_083420.2	NP_001102718.1, NP_001102866.1, NP_064474.1
OG0000560	XP_038399961.1, XP_038433826.1, XP_038444639.1	XP_005541142.4, XP_005594225.3, XP_045230191.2, XP_045251059.1, XP_065394836.1	NP_001156405.1, NP_443067.1	NP_001386593.1, NP_112362.1, XP_574109.1
OG0000561	XP_038401018.1, XP_038401026.1, XP_038432015.1	XP_005561708.3, XP_005561714.3, XP_015309428.2, XP_015309429.3, XP_045252570.2, XP_045252571.2	NP_001258987.1, NP_065063.1	XP_006253383.1, XP_008763105.3
OG0000562	XP_038401086.1, XP_038424858.1, XP_038444357.1	XP_015299207.1, XP_045227376.1, XP_065389273.1, XP_065394667.1	NP_035382.1, NP_083936.1	NP_001020834.1, NP_001100890.1, NP_001389495.1, NP_001395842.1
OG0000563	XP_038401151.1, XP_038401154.1	XP_005561779.2, XP_005561780.2, XP_045252640.2	NP_036136.1, NP_599008.3, NP_663419.3, NP_766168.1	NP_001073177.1, NP_001102910.1, NP_001292214.1, NP_112605.1
OG0000564	XP_038402073.1	XP_005583719.3	NP_001099031.1, NP_001156644.1, NP_001191966.1, NP_001359500.1, XP_006534667.1, XP_054875549.1, XP_980150.2	XP_038943640.1, XP_038943789.1, XP_063126077.1, XP_063126078.1
OG0000566	XP_038403335.1, XP_038432677.1, XP_038441074.1	XP_005571199.1, XP_045223335.1, XP_065402270.1	NP_077142.1, NP_079937.1, NP_663492.3, XP_036020554.1, XP_036021569.1	NP_001099410.1, NP_001400222.1
OG0000569	XP_038411935.1, XP_038415183.1, XP_038417149.1, XP_038428898.1, XP_038435192.1, XP_038443693.1	XP_005554869.2, XP_005594057.1, XP_045247864.1	NP_079655.1, NP_084328.1	NP_001386501.1, NP_877971.2
OG0000573	XP_038415133.1	XP_065387136.1, XP_065387139.1	NP_001001559.2, NP_001243902.1, NP_031913.1, NP_034219.3, NP_958811.2	XP_038952346.2, XP_038952348.1, XP_038953753.1, XP_038953764.1, XP_038953777.1
OG0000576	XP_038432903.1	XP_005570379.3	NP_001074787.1, NP_001365611.1, NP_038825.1, NP_076207.1, NP_109612.1, NP_570931.1	NP_058807.1, NP_110464.2, NP_110465.1, NP_571981.1, XP_063142836.1
OG0000578	XP_038437056.1	XP_015302171.1, XP_015302172.3, XP_045243941.1, XP_045245823.1, XP_065397197.1	NP_570927.1, NP_570940.1, NP_579937.1, XP_006523198.1, XP_030105238.1	NP_001102894.1, XP_006248152.1
OG0000580	XP_038439914.1	XP_015305176.3	NP_001011830.2, NP_666400.3, NP_666439.2, NP_666840.2, NP_666842.1, NP_998886.2	NP_001000508.1, NP_001001111.1, NP_001001112.1, NP_001001113.1, NP_996732.1
OG0000584		XP_015287385.3	NP_666397.1, NP_666763.1, NP_666766.1, NP_666940.1, NP_666988.1	NP_001000058.1, NP_001000069.1, NP_001000590.1, NP_001000698.1, NP_001001362.1, NP_001001370.1, XP_038936504.1
OG0000587			NP_001030076.1, NP_001032325.1, NP_001188293.1, NP_001257423.1, NP_001311480.1, NP_001311481.1, NP_001357829.1, XP_011249060.1, XP_011249061.1, XP_011249063.1, XP_017167971.1, XP_017167972.1	XP_002728730.1
OG0000599	NP_001003261.1, NP_001003317.1, XP_038405547.1	XP_005584285.1, XP_045226517.1, XP_045242950.1	NP_080163.1, NP_803130.1	NP_001073405.1, NP_001099310.2, NP_073183.1, XP_003751425.1
OG0000617	NP_001300795.1, NP_001300813.1, XP_038399998.1, XP_038399999.1	XP_015310616.3	NP_666830.1, NP_666929.2	NP_001000117.1, NP_001000489.1, NP_001000937.1, XP_008768004.1, XP_063130469.1
OG0000619	NP_001375668.1, NP_001375670.1, NP_001375671.1, NP_001375808.1, NP_001375962.1, XP_038424109.1	XP_005588360.4, XP_065385801.1	NP_667244.2	NP_001000203.1, NP_001000205.1, NP_001000657.1
OG0000624	NP_001376157.1, XP_038390672.1, XP_038414704.1, XP_038427291.1	XP_005555698.1, XP_005558594.1, XP_005565796.1, XP_005582914.1, XP_045235703.2	NP_033106.1	NP_001291463.1, NP_001389028.1
OG0000626	XP_038381455.1, XP_038409223.1, XP_038431267.1	XP_005594224.1, XP_005594313.1, XP_005594319.1, XP_045251020.1	NP_001074436.1, NP_001075452.1, NP_997150.1	NP_001388144.1, NP_775435.1
OG0000656	XP_038390570.1, XP_038392478.1, XP_038427127.1, XP_038444724.1	XP_005558700.1, XP_045241057.1, XP_045245961.2	NP_035202.1, NP_062283.1	NP_071956.2, NP_110500.2, NP_599226.1
OG0000660	XP_038392280.1	XP_005579525.2	NP_001297646.1, NP_032633.1, NP_032637.3, NP_038627.1, NP_067387.1, NP_114395.1, NP_114396.3	NP_001128002.1, NP_071557.2, NP_112317.2
OG0000666	XP_038395238.1, XP_038438619.1	XP_005548313.3, XP_065385817.1	XP_011239245.1, XP_011244243.1	NP_001102905.1, XP_038945903.1, XP_038945906.1, XP_038945907.1, XP_038945908.1, XP_038946030.1
OG0000671	XP_038396460.1, XP_038433842.1, XP_038434167.1, XP_038438059.1, XP_038440875.1	XP_015287885.1, XP_065380024.1, XP_065381856.1	NP_666242.2	NP_937765.1, XP_038943607.1, XP_038947287.1
OG0000683	XP_038402061.1, XP_038402062.1	XP_005584205.2, XP_005584206.2, XP_005595901.1	NP_076000.1, NP_079800.1, NP_079996.2	NP_001395571.1, NP_001395588.1, NP_001395598.1, XP_038943769.1
OG0000688	XP_038405560.1, XP_038438607.1, XP_038439360.1	XP_005553318.3, XP_005563211.3, XP_005571237.1, XP_065393419.1	NP_038793.2	XP_002730319.4, XP_006241565.1, XP_038959285.1, XP_038967442.1
OG0000699	XP_038409606.1, XP_038412333.1, XP_038440310.1, XP_038440313.1	XP_005553845.3, XP_045245930.2	NP_001104564.1, NP_001350343.1, NP_787952.2	XP_003750886.1, XP_017457212.1, XP_063132510.1
OG0000704	XP_038410444.1, XP_038410970.1	XP_005552618.2, XP_045247070.1, XP_065391193.1	NP_079550.2, NP_080166.1	NP_001100307.1, XP_038954659.1, XP_229957.2, XP_235194.1, XP_236761.1
OG0000705	XP_038411030.1		NP_001238985.1, NP_001297367.1, NP_001358034.1, NP_001365169.1, NP_001402926.1, NP_032556.1, NP_034868.1, NP_065244.2	NP_001121571.1, NP_064488.1, NP_640350.1
OG0000706	XP_038411294.1, XP_038413561.1, XP_038416474.1	XP_005562578.3, XP_005564007.3, XP_065381477.1	NP_001074860.2, XP_011238862.1, XP_036010291.1	NP_001032404.2, XP_063120499.1, XP_063144694.1
OG0000708	XP_038414941.1, XP_038428985.1, XP_038438782.1, XP_038442418.1	XP_045217226.2, XP_045223372.2, XP_045248872.1, XP_045255707.2, XP_065381040.1	NP_058655.3	NP_058849.1, XP_038944654.1
OG0000723	XP_038424087.1	XP_005578978.3, XP_005580299.3	NP_001011854.2, NP_001011857.1, NP_666426.2, NP_667254.1	NP_001000134.1, NP_001000141.1, NP_001000187.1, NP_001000948.1, NP_001001024.1
OG0000726	XP_038425982.1, XP_038426118.1, XP_038430395.1, XP_038432540.1, XP_038437147.1	XP_005569986.1, XP_005574953.1	NP_001355624.1, NP_036049.2, NP_079730.1	NP_001381261.1, XP_006237411.1
OG0000728	XP_038430433.1, XP_038430435.1, XP_038431700.1, XP_038431765.1, XP_038445588.1	XP_005567911.3	NP_058678.1, XP_017172433.1	NP_001102315.1, NP_001128260.1, XP_056841458.1, XP_056841459.1
OG0000729	XP_038430454.1, XP_038431574.1	XP_005568154.3, XP_015312998.3, XP_045219757.1, XP_065378348.1	NP_001025108.1, NP_653103.1, NP_666125.1	NP_001102560.1, NP_072130.1, NP_446253.2
OG0000734	XP_038442538.1, XP_038444326.1, XP_038444327.1, XP_038445466.1, XP_038445550.1, XP_038445566.1	XP_015299816.3, XP_015299817.1, XP_045250025.2, XP_065393990.1	XP_011245900.2	XP_038956308.1
OG0000735	XP_038442541.1	XP_005594711.1, XP_045239925.2	NP_001365633.1, NP_083418.1	XP_008771545.2, XP_038956114.1, XP_038956115.1, XP_038956118.1, XP_038956119.1, XP_038956337.1, XP_228664.3
OG0000737			NP_001001449.1, NP_001028941.1, NP_001033014.1, NP_001034737.2, NP_001297561.1, NP_001358022.1, NP_001411644.1, NP_001411648.1, NP_061226.1, NP_705743.1, NP_951015.1	XP_063138860.1
OG0000740			NP_666721.1, NP_666722.2, NP_666726.1	NP_001000277.1, NP_001000510.1, NP_001000896.1, NP_001001116.1, NP_001001117.1, NP_001001423.1, NP_001001424.1, NP_999621.1, NP_999625.1
OG0000744	NP_001003031.2, XP_038405084.1	XP_005542801.3, XP_015291857.2, XP_065389478.1, XP_065402044.1	NP_076360.1	NP_001012522.1, NP_075212.2, XP_056841131.1, XP_063139086.1
OG0000745	NP_001003192.1, XP_038429059.1	XP_005565939.1, XP_045232996.2, XP_065389021.1, XP_065389048.1, XP_065389372.1	NP_032986.1, NP_954866.2	NP_001406113.1, NP_113794.1
OG0000751	NP_001013438.2, NP_001376135.1, XP_038420408.1	XP_005577949.3	NP_473431.1, NP_666854.1, NP_666857.2, XP_017174033.1	NP_001000329.1, NP_001396394.1, XP_006234555.1
OG0000752	NP_001017439.1, NP_001375843.1, XP_038424113.1, XP_038424115.1		NP_001011846.1, NP_666936.1, NP_666937.1, NP_997043.1	NP_001000223.1, NP_001000225.1, NP_001001010.1
OG0000757	NP_001177417.1, XP_038412118.1, XP_038422982.1	XP_015296045.1, XP_015305893.3, XP_065375758.1	XP_011247763.1, XP_036019331.1	NP_599235.3, XP_017454548.1, XP_038953892.1
OG0000768	NP_001301045.1	XP_005541369.3, XP_045255377.1	NP_001013380.2, NP_001191940.1, NP_031794.3, NP_035448.2, NP_079746.1	NP_001032731.1, NP_058792.1, NP_058866.2
OG0000773	NP_001375820.1, NP_001375823.1, XP_038445604.1	XP_015309005.3, XP_015310621.3, XP_045245314.2, XP_045255565.2, XP_065400110.1	NP_997041.2	NP_001000500.1, NP_001000995.1
OG0000774	NP_001375909.1, NP_001376046.1, XP_038418393.1	XP_005577941.3, XP_005577942.2	NP_001011532.1, NP_666794.1	NP_001000249.1, NP_001000303.1, NP_001000304.1, NP_001000683.1
OG0000788	XP_038384566.1	XP_005589568.2, XP_005589573.3, XP_065390643.1	NP_001025104.2, NP_001347156.1, NP_001347394.1, NP_001407040.1, NP_061261.2, XP_030098675.1	XP_017445498.2
OG0000798	XP_038387097.1, XP_038414039.1, XP_038441955.1	XP_005543505.1, XP_005544120.1, XP_045254551.2	NP_001029138.1, NP_079923.3	NP_112248.2, XP_038964430.1, XP_063143469.1
OG0000804	XP_038388345.1, XP_038397631.1	XP_015307148.1, XP_045248816.2, XP_045254472.2	NP_077137.1, XP_036010771.1	NP_511172.1, XP_038938807.1, XP_038948515.1, XP_038953273.1
OG0000831	XP_038399946.1, XP_038425095.1	XP_005578563.1, XP_045227136.2, XP_045233052.2, XP_045252430.2, XP_065394488.1	NP_080809.1, XP_036009550.1	NP_569116.1, XP_003749973.3
OG0000832	XP_038400198.1, XP_038400234.1	XP_005560998.1, XP_045253431.1	NP_001268401.1, NP_035319.1, NP_035320.1	NP_001011894.1, NP_058953.1, XP_038955313.1, XP_063130259.1
OG0000838	XP_038403780.1, XP_038431255.1	XP_005572459.1, XP_005583872.1, XP_065405249.1	NP_001001185.1, NP_062656.3, NP_080832.1	NP_445771.1, NP_542428.1, XP_002729988.1
OG0000866	XP_038419535.1	XP_005562887.3, XP_005562894.3, XP_015298813.2, XP_015309893.2, XP_065374734.1, XP_065375062.1	NP_064671.2, XP_036009018.1	NP_001382649.1, NP_001406421.1
OG0000884	XP_038443901.1, XP_038445509.1, XP_038445510.1, XP_038445565.1	XP_005594315.3, XP_005594316.2, XP_005594323.1, XP_045239360.2, XP_045239367.2, XP_045239369.2, XP_045239841.1		
OG0000885	XP_038444761.1	XP_045240380.1, XP_045240381.2	NP_001020254.1, NP_001138878.1, NP_032981.1, NP_076383.1	NP_001020045.1, NP_001020072.1, XP_006257545.2, XP_063133725.1
OG0000892			NP_666421.2, NP_666446.1, NP_666511.2	NP_001000410.1, NP_001000411.1, NP_001000412.1, NP_001000413.1, NP_001000821.1, NP_001000822.1, XP_006238817.1, XP_038967494.1
OG0000896	NP_001002947.1, NP_001002948.1, NP_001128448.1, NP_001128449.1, NP_001300719.1	XP_005578600.1, XP_005578601.3	NP_031613.2, NP_473425.2	NP_059034.1
OG0000907	NP_001017522.1, NP_001375943.1, XP_038424785.1		NP_001011858.1, NP_666424.2, NP_666959.1	NP_001000548.1, NP_001000950.1, NP_001001000.1, XP_038962661.1
OG0000912	NP_001181913.1, XP_038407556.1, XP_038440386.1	XP_045222250.1	NP_001074564.1, NP_033054.1, NP_033417.1	NP_001014084.1, NP_001160147.1, NP_445891.1
OG0000915	NP_001238871.1, XP_038402301.1	XP_045218415.2, XP_045231362.1, XP_045232469.1	NP_001136206.1, NP_619610.1, NP_659207.1, XP_036008337.1	NP_001093628.1
OG0000916	NP_001238974.1	XP_045221049.2, XP_045239282.1, XP_045247160.2, XP_045254363.2, XP_045256021.2	NP_080239.1	XP_038943073.1, XP_038950904.2, XP_038951448.1
OG0000919	NP_001239096.1, XP_038419663.1	XP_065404448.1	NP_001413085.1, NP_038569.1, NP_861461.1, XP_036011318.1	NP_001385709.1, NP_036709.1, XP_038959755.1
OG0000928	NP_001375474.1, NP_001375887.1	XP_065391327.1, XP_065391400.1	NP_666749.1, NP_667088.1	NP_001000771.1, NP_001000772.1, NP_001000957.1, NP_001094273.1
OG0000930	NP_001375549.1	XP_005577952.2, XP_005578937.3	NP_666406.2, NP_666743.1, NP_666861.2	NP_001000335.1, NP_001000336.1, NP_001000337.1, NP_001000926.1
OG0000933	NP_001375780.1	XP_005558889.2, XP_045249377.2	NP_035129.2, NP_666388.1, NP_666449.2	NP_001002291.1, NP_999997.1, NP_999998.1, NP_999999.1
OG0000934	NP_001375793.1, NP_001376036.1, NP_001376075.1, XP_038441867.1		NP_667249.1, NP_667250.1	NP_001000483.1, NP_001000553.1, NP_001000753.1, NP_001001088.1
OG0000935	NP_001375834.1	XP_045228452.2	NP_001011835.1, NP_666855.1	NP_001000333.1, NP_001000334.1, NP_001396239.1, XP_006234554.1, XP_006234556.1, XP_063141273.1
OG0000938	XP_038381515.1, XP_038400014.1, XP_038434614.1, XP_038440678.1	XP_005566398.1, XP_045235868.1	NP_075700.2	NP_598228.1, XP_038943142.1, XP_063122486.1
OG0000939	XP_038381762.1, XP_038394717.1	XP_005586555.1, XP_005592860.4, XP_065393063.1	NP_033996.4, NP_033998.2, NP_766441.1	NP_001012755.1, NP_445844.1
OG0000942	XP_038383557.1, XP_038385116.1, XP_038385122.1, XP_038385137.1	XP_005589055.1, XP_005590507.2, XP_015297230.2	NP_080388.2, NP_690027.1	NP_001128198.1
OG0000952	XP_038386777.1, XP_038388698.1	XP_005557203.1, XP_005560473.3, XP_005574836.1	NP_031956.3, NP_083928.1	NP_001003401.1, NP_001034095.1, NP_001127976.1
OG0000953	XP_038387160.1, XP_038410927.1	XP_005544162.1, XP_005551686.2, XP_045239815.2	NP_032254.1, NP_032255.2	NP_001020580.1, NP_445898.1, XP_063135648.1
OG0000954	XP_038387193.1, XP_038432898.1	XP_045249031.1, XP_065381874.1	NP_001264848.1, NP_033000.1	NP_001107877.1, NP_001388827.1, NP_445927.2, XP_038956334.1
OG0000958	XP_038388221.1, XP_038422734.1, XP_038444774.1	XP_005557470.2, XP_045235172.2	NP_031950.2, NP_620403.2	NP_001100774.1, NP_001414139.1, XP_017457910.1
