GeneID	Heart_rep1	Heart_rep2	Heart_rep3	Heart_rep4	Heart_rep5	Heart_rep6
NP_001101194.1	0.0818543	0.130233	0.114559	0.115824	0.0590149	0.132368
NP_001101197.1	0.506684	0.543172	1.49018	0.45078	0.627071	0.614207
NP_001101199.1	6.62662	7.14799	6.91867	4.08666	4.63504	3.9641
NP_001101200.1	0.168014	0.197884	0.0875056	0.126072	0.192363	0.128112
NP_001101202.1	0.0	0.0	0.158827	0.0	0.00470747	0.0
NP_001101207.1	0.0	0.0	0.0	0.0143758	0.0	0.0
NP_001101208.1	2.08808	3.73772	1.23119	2.45543	4.69483	1.57257
NP_001101209.2	2.50746	3.8129	4.65984	3.95521	4.05116	4.2982
NP_001101211.1	6.08101	6.69385	7.42876	5.88889	7.23945	7.18429
NP_001101212.1	5.18345	1.88811	1.96582	3.51574	2.40143	3.21128
NP_001101213.1	3.25239	1.88679	1.63181	2.71241	2.73472	1.50822
NP_001101215.1	0.0	0.193876	0.117589	0.0845258	0.192779	0.254924
NP_001101217.2	19.0104	13.1704	14.4996	17.6122	16.3074	19.9483
NP_001101218.1	6.93066	6.63989	6.95032	6.76179	5.6461	8.03325
NP_001101220.1	15.8177	12.412	18.7344	18.973	13.6536	12.514
NP_001101223.1	0.0	0.0933421	0.0648025	0.0785114	0.107582	0.0547925
NP_001101224.1	0.0512231	0.0377763	0.0	0.0484806	0.0919494	0.0237988
NP_001101229.2	0.0741742	0.19816	0.0619253	0.0739996	0.0528068	0.0985685
NP_001101231.1	0.0	0.150435	0.252169	0.105675	0.104881	0.0
NP_001101233.2	0.447637	0.439736	0.255006	0.424531	0.366987	0.419117
NP_001101241.1	0.572469	0.459398	0.307173	0.644178	2.36557	0.28757
NP_001101242.1	3.45128	1.72893	2.7265	1.88354	2.3923	1.38972
NP_001101243.1	5.40359	4.77183	4.99493	4.48991	5.61711	3.10529
NP_001101244.1	44.3746	49.6513	36.6222	45.4909	50.6134	47.2988
NP_001101249.1	5.00602	5.22709	3.8353	3.93494	4.92096	4.37619
NP_001101250.1	0.0	0.195989	3.57956	0.0	0.0	0.0
NP_001101251.1	0.0	0.0	0.0136786	0.0336801	0.0	0.0
NP_001101252.1	0.575225	0.306844	0.662098	0.401539	0.858639	0.120766
NP_001101254.1	5.82057	4.78976	6.16443	5.71486	6.99228	4.18242
NP_001101255.1	0.209864	0.580227	0.110994	0.0930973	0.0771484	0.105596
NP_001101256.1	0.0	0.0889387	0.197954	6.48199e-11	0.0	8.56631e-06
NP_001101258.1	0.0	0.789085	0.0	0.0	0.0	0.559172
NP_001101260.1	0.113537	0.0625084	0.0	0.0756347	0.0	0.123616
NP_001101264.2	28.7276	15.8797	8.96109	19.4699	18.8758	0.153922
NP_001101265.1	1.4457	1.66922	1.86711	1.58007	2.20607	0.129625
NP_001101266.1	0.119497	0.0887884	0.0	0.257563	0.107643	0.0
NP_001101268.1	0.0	0.125069	0.0572038	0.0	0.0	0.0
NP_001101269.1	53.031	60.675	81.6108	63.1059	63.4195	66.9948
NP_001101270.1	6.13127	6.30134	6.29311	4.87267	4.31153	4.72667
NP_001101271.1	1.41523	2.06375	3.21641	2.17353	2.51767	2.03285
NP_001101274.1	5.29853	4.52729	4.1727	5.61656	4.2236	4.1464
NP_001101275.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001101276.2	51.9925	53.6206	54.7911	55.4841	48.028	58.1375
NP_001101278.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001101280.2	85.0939	67.7593	64.8163	67.5915	71.9298	58.9529
NP_001101281.1	2.07256	2.37661	3.59713	2.65963	3.54577	3.29216
NP_001101282.2	17.4802	19.4291	16.2417	18.9579	17.6246	18.7261
NP_001101283.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001101284.1	0.0	0.0226044	0.0403153	0.0107057	0.0273424	0.00459161
NP_001101285.1	16.9103	15.5803	16.2867	10.3486	11.6521	14.0772
NP_001101286.1	2.64526	1.91739	1.64314	1.87563	2.00258	2.31878
NP_001101287.3	33.5609	32.6245	31.7067	33.8213	31.1081	35.5736
NP_001101288.1	8.16554	3.34562	7.52793	6.41713	5.08537	4.77938
NP_001101289.1	21.4384	21.4278	25.2359	21.2381	24.2239	22.383
NP_001101291.1	8.94665	7.39262	16.375	14.9562	12.1408	15.5687
NP_001101294.2	4.04567	3.48772	3.70568	3.01195	3.36265	2.7233
NP_001101296.1	18.7388	19.7572	20.0449	16.8551	17.4921	17.2413
NP_001101297.1	3.64945	3.45334	2.54263	4.17408	3.14974	4.19828
NP_001101298.1	17.6313	16.4354	13.5224	17.0885	15.1288	16.6031
NP_001101299.1	0.0	0.00708546	0.0	0.0	0.0	0.00287673
NP_001101300.1	0.44644	0.379303	0.529516	0.483638	0.278051	0.719113
NP_001101301.2	16.147	15.8411	14.5725	16.0365	15.8947	15.7737
NP_001101302.1	53.9739	56.6812	63.0493	58.2058	50.3565	53.9677
NP_001101303.1	0.266074	0.118956	0.153937	0.16741	0.392286	0.362031
NP_001101304.1	5.51027	5.68294	6.14078	4.17863	4.68985	4.80472
NP_001101307.2	2.82519	2.61533	3.1182	1.88895	2.0054	1.86036
NP_001101308.1	58.4292	61.4981	54.2985	62.3032	63.1144	57.7978
NP_001101309.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001101310.1	0.106305	0.194714	0.403297	0.139647	0.426053	0.0544653
NP_001101311.1	4.55128	3.06404	1.97167	2.73269	4.38094	1.72577
NP_001101316.1	0.0	1.28564e-10	0.348457	0.0	0.435957	0.329542
NP_001101318.1	13.2611	10.4565	13.3614	10.611	14.0095	6.95839
NP_001101321.1	0.0	0.0	0.0	0.0343279	0.0	0.0
NP_001101322.2	0.400015	1.76648	1.29264	1.00279	0.465945	1.07097
NP_001101324.2	6.65746	5.76302	6.67902	7.42415	6.25768	7.46178
NP_001101326.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001101327.1	0.386965	0.516896	0.26077	0.252343	0.268127	0.349828
NP_001101331.1	16.8102	16.3913	14.8433	15.388	15.2303	13.715
NP_001101333.1	1.82173	0.847857	0.917891	1.54332	2.1017	0.956318
NP_001101336.1	3.34366	3.13256	2.54923	2.6868	2.29164	2.9107
NP_001101337.2	0.0	0.0	0.0247308	0.0311734	0.0952516	0.0
NP_001101340.1	6.94897	7.14178	8.66159	8.1191	7.06468	9.2043
NP_001101341.1	0.0	0.0	0.0	0.116491	0.23181	0.0
NP_001101342.2	4.42863	4.053	4.71084	4.70792	3.33171	2.25389
NP_001101343.2	5.28871	4.48899	5.19441	4.51903	4.73234	4.24866
NP_001101344.1	10.4285	8.74175	7.17475	7.79314	9.44661	7.26238
NP_001101345.1	1.93084	1.53497	1.38323	1.07495	1.76906	0.394127
NP_001101350.1	0.0	0.0	0.0	0.0	0.0	0.674015
NP_001101353.2	6.99728	7.63132	6.52057	5.96549	7.5699	7.16047
NP_001101356.1	0.0	0.000124293	0.0046216	0.192447	2.96352e-06	0.291568
NP_001101358.2	18.5061	20.1987	24.6675	20.0621	24.7369	19.3888
NP_001101359.1	59.2694	59.6148	60.1373	66.321	48.8553	77.0024
NP_001101360.1	6.04223	4.89653	6.25737	7.51476	3.56138	10.5677
NP_001101361.1	87.844	88.1409	99.3554	84.9594	97.1999	87.3612
NP_001101364.1	17.0087	16.4315	16.2535	15.0056	20.4701	11.5506
NP_001101365.2	47.8207	56.5101	44.8281	50.5884	54.9092	49.5159
NP_001101367.1	0.0878278	0.148053	0.143919	0.0950582	0.104719	0.136708
NP_001101371.1	4.76626	4.48192	4.25622	4.22991	5.49991	2.20774
NP_001101372.1	3.30341	2.33637	3.25742	2.25109	2.3349	4.76844
NP_001101373.1	0.204686	0.0	0.0	0.201926	0.0	0.0443097
NP_001101374.1	0.0	3.18348	1.99728	3.17576	5.50343	1.69593
NP_001101375.1	0.220933	0.0	0.0	0.457326	0.15998	0.0704537
NP_001101376.2	0.000764511	0.155266	7.66637e-07	0.0394744	0.351492	0.00748124
NP_001101377.1	10.3325	10.3141	23.024	42.055	16.4287	30.9596
NP_001101378.1	18.9699	17.666	19.1276	19.2916	15.3972	22.2171
NP_001101381.1	20.8691	22.5553	24.2523	22.1614	22.3242	23.5375
NP_001101382.1	51.667	56.2452	47.4954	52.3225	54.7622	51.8356
NP_001101384.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001101385.1	0.304063	0.768822	0.781684	0.388231	0.62175	0.245518
NP_001101386.3	2.08261	2.02335	0.908362	2.30466	1.67717	2.18529
NP_001101387.2	21.7296	19.7257	17.4371	19.0815	20.8321	16.7136
NP_001101390.2	31.4084	28.0026	31.7558	26.7872	30.2456	22.2149
NP_001101391.1	2.37628e-08	0.0	3.36092e-08	0.000414596	0.0	2.80252e-09
NP_001101393.1	5.15186	4.93726	5.51506	5.42505	5.44365	4.06929
NP_001101394.2	11.041	10.9813	9.95335	10.2417	11.1222	9.77406
NP_001101395.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001101396.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001101399.2	0.0	4.29305e-09	0.482728	0.0	2.63468e-09	0.0
NP_001101400.1	1.85924	2.134	2.34834e-10	2.79848	2.61339	1.77746
NP_001101401.1	113.906	118.925	102.929	113.609	112.061	121.037
NP_001101405.1	1.74429	1.71449	1.72358	1.76305	2.83166	1.26896
NP_001101406.2	13.1156	15.7463	12.5537	14.1084	17.5687	17.7903
NP_001101407.2	0.146789	0.200916	0.165669	0.0584084	0.0973015	0.0897248
NP_001101408.1	4.71	7.92152	7.32822	6.76054	6.35215	6.61447
NP_001101410.1	1.36419	1.08131	1.46724	1.13719	1.63525	0.64618
NP_001101411.1	0.0	0.0477653	0.0505759	0.00453326	0.0231184	0.0426786
NP_001101412.2	6.534	7.16801	8.0711	6.19279	5.40715	5.08662
NP_001101413.1	3.35487	3.95167	4.36461	6.66712	4.10572	5.91157
NP_001101414.1	26.7394	24.931	28.0608	26.1563	22.3222	25.1324
NP_001101415.1	0.125566	0.132531	0.0	0.105825	0.0902294	0.107636
NP_001101418.1	4.88197	5.22709	5.41137	4.60959	5.69321	4.45014
NP_001101420.1	4.67525	5.31505	4.76719	4.84463	5.24407	4.48122
NP_001101421.2	0.371322	0.297222	0.245978	0.36898	0.407828	0.458331
NP_001101422.1	2.39809	2.76907	2.69896	2.46012	2.64771	2.15658
NP_001101425.2	173.936	167.479	206.205	179.229	180.017	191.084
NP_001101426.1	0.636296	0.466112	0.910664	0.876436	0.570756	0.421174
NP_001101429.1	0.714904	1.0104	0.384735	1.92563	1.36029	1.32875
NP_001101431.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001101432.1	46.8087	49.4335	58.4829	55.3759	51.3044	55.4336
NP_001101434.1	1.32521	0.514115	0.796646	1.36201	0.51967	1.39946
NP_001101435.1	0.484451	0.519719	0.0	0.60105	0.158216	0.365018
NP_001101437.2	0.0456121	0.0	0.479642	0.117364	0.0991092	0.0781061
NP_001101438.1	18.887	21.4107	21.5174	20.9056	24.3706	20.3878
NP_001101439.1	10.0947	10.489	7.48513	8.45048	9.06934	7.89346
NP_001101441.1	0.0	0.0	0.0	0.0928859	0.134378	0.0
NP_001101442.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001101443.1	2.56684	3.74319	2.28761	2.21617	4.65106	2.22526
NP_001101444.1	6.75428	5.334	4.73234	6.55059	6.9935	5.2662
NP_001101447.1	20.7974	22.1855	25.3504	23.8353	16.2799	31.2596
NP_001101448.1	23.2783	24.7486	27.8815	22.5887	28.3632	22.8881
NP_001101449.1	6.29371	4.00419	8.04905	8.06439	5.48819	8.31064
NP_001101450.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001101454.1	0.846859	0.816301	0.719442	0.255469	0.747608	0.098129
NP_001101455.1	5.63901	5.09062	5.69176	5.12437	5.01049	5.08815
NP_001101457.2	0.0171523	0.0202222	0.0161064	0.0141236	0.0180892	0.0090957
NP_001101458.1	0.0895599	0.0354608	0.0	0.0	0.0643719	0.0
NP_001101461.1	0.0	0.0299315	0.0	0.00709582	0.0	0.00608325
NP_001101462.2	0.0	0.0	0.0	0.00244063	0.0	0.00628657
NP_001101463.1	8.97851	8.03263	8.85496	8.66468	7.97228	9.19049
NP_001101464.1	0.135915	0.0	0.308121	0.155301	0.0	0.130466
NP_001101465.1	3.94129	3.58473	3.22732	3.69388	3.13274	4.6294
NP_001101466.1	36.6207	36.8476	33.3882	44.4519	32.0797	51.6562
NP_001101467.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_001101468.1	0.346579	0.338761	0.2524	0.239264	0.10009	0.27144
NP_001101470.1	0.891958	0.745281	0.417031	0.766714	0.287411	0.558638
NP_001101471.1	127.773	141.52	162.329	129.621	146.183	154.398
NP_001101472.1	54.768	56.5153	59.4376	56.8959	55.7134	66.1413
NP_001101477.1	38.026	45.6849	63.7327	57.347	56.3065	62.8556
NP_001101480.1	8.62644	8.89395	9.95463	10.3801	8.5068	8.61699
NP_001101484.1	9.52086	11.4616	10.4654	10.1415	13.5702	7.58729
NP_001101485.2	10.6956	6.70752	3.5304	10.1536	8.25065	7.50483
NP_001101486.2	1.0882	0.90753	0.443299	0.920695	0.959272	0.941677
NP_001101487.1	4.8813	4.72998	3.8853	3.48851	5.14439	3.52046
NP_001101490.2	42.1023	43.2111	39.9607	45.1338	49.8877	32.371
NP_001101491.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001101492.1	2.47398	0.763248	2.12982	1.75408	0.906514	1.30796
NP_001101494.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001101496.2	10.8277	8.58614	8.24686	11.8004	13.325	7.58755
NP_001101498.1	11.3115	11.0754	10.3064	11.4706	11.4962	11.3675
NP_001101501.1	6.34305	6.2949	5.9295	6.11014	5.49115	5.71085
NP_001101502.1	0.0	0.0	0.0	0.0	0.0	0.027391
NP_001101503.1	6.7537	7.72918	7.10994	5.84614	8.53987	6.8645
NP_001101504.1	7.17894	7.26844	6.67431	7.11835	9.02142	4.00388
NP_001101507.1	0.296051	0.110796	0.0777632	0.305353	0.133728	0.0631178
NP_001101510.1	3.38282	3.35318	3.94599	3.54237	3.28522	4.86353
NP_001101511.1	12.7506	11.6411	14.4191	12.597	14.6807	12.3058
NP_001101513.1	5.6382	6.2408	6.49919	5.86718	7.07398	5.25734
NP_001101515.1	0.0	0.0	0.0	0.0	0.0369272	0.0
NP_001101516.1	24.2621	24.0873	25.2399	22.8319	24.4212	22.0694
NP_001101519.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001101524.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001101525.2	0.0	0.0272359	0.0	0.0	0.0	0.0
NP_001101528.1	0.173092	0.873466	0.368684	0.479512	0.777047	0.0900278
NP_001101529.1	27.5539	27.9832	26.6973	27.046	28.2676	29.1925
NP_001101531.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001101533.1	3.55739	3.33271	2.70155	2.46975	3.92282	1.8331
NP_001101535.1	2.99504	2.77687	2.23756	1.96943	2.41418	2.75452
NP_001101536.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_001101539.1	2.3543	3.11824	2.54254	1.78739	2.74295	2.51312
NP_001101544.2	14.1235	10.7734	14.8341	13.4806	11.095	15.9548
NP_001101545.1	0.3641	0.325699	0.436724	0.345676	0.74978	0.498076
NP_001101546.1	2.58698	3.41734	2.14202	1.99661	2.40721	1.36552
NP_001101547.1	0.0467022	0.0	0.0	0.0	0.0	0.0
NP_001101549.1	0.287857	0.142577	0.0833341	0.127267	0.182494	0.106174
NP_001101554.1	12.4956	12.4182	13.3775	9.91098	11.7899	9.52621
NP_001101555.1	11.3306	8.18356	8.39313	8.35243	8.1713	8.54305
NP_001101557.1	0.0306088	0.0	0.0	0.0	0.0	0.0
NP_001101558.1	0.0793042	0.0446998	0.156851	0.0	0.0	0.0272841
NP_001101560.1	15.2596	14.8608	15.6084	14.6829	17.1792	14.514
NP_001101562.2	0.0	0.0	0.406128	0.0	1.02981	0.0
NP_001101564.1	9.71914	10.7145	8.35084	9.95727	9.40403	8.7669
NP_001101566.1	567.428	543.204	789.493	694.184	524.924	653.636
NP_001101567.2	7.00529	6.71536	6.55855	6.35838	7.64084	4.82792
NP_001101568.1	0.753333	0.694187	0.764753	0.69134	0.787526	0.684648
NP_001101570.2	4.58063	3.3559	4.26239	5.74032	7.15372	6.70668
NP_001101571.1	6.03573	5.22175	4.45197	4.73563	6.94715	4.34647
NP_001101574.2	7.44877	8.81803	8.62947	8.21733	7.92221	8.61982
NP_001101576.1	0.523843	0.510936	0.536087	0.47354	0.745195	0.530787
NP_001101577.2	0.0	0.0100518	0.0	0.0	0.0121618	0.0
NP_001101581.1	0.265703	0.190183	0.111551	0.0450985	0.210684	0.115973
NP_001101582.1	0.185579	0.0	0.734727	0.459773	0.199688	0.285614
NP_001101583.1	7.75254	7.45864	6.62825	6.06381	7.62142	6.60569
NP_001101585.1	0.0	0.0	0.0	0.0	0.0958128	0.0
NP_001101586.1	0.0	0.0126357	0.0	0.0	0.0	0.0
NP_001101591.1	8.18118	7.54212	6.65742	7.21211	9.22389	5.97828
NP_001101592.1	5.75676	5.38099	5.74574	4.62624	5.90608	4.89739
NP_001101593.1	6.34046	3.92871	4.80318	5.44752	5.4521	5.66418
NP_001101594.2	3.72047	5.41932	4.01794	4.52648	6.06125	2.96248
NP_001101595.1	0.736649	1.20261	1.2024	0.846121	2.5433	0.354089
NP_001101597.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001101598.1	33.0757	37.8649	36.4397	36.9347	34.7774	32.7597
NP_001101599.1	35.1181	39.5671	37.0868	36.3898	38.3433	40.2824
NP_001101604.1	7.98315	6.95687	7.79694	5.49407	8.31623	6.33189
NP_001101606.1	7.02231	7.20173	6.21177	6.84978	7.98917	5.50698
NP_001101607.1	7.05913e-09	0.0153642	1.25778e-08	0.0	0.0	0.0
NP_001101608.2	11.2779	0.0176074	0.0198359	6.33447	2.73589	5.43811
NP_001101610.2	0.734442	1.1374	0.772839	1.18941	1.14185	1.1458
NP_001101611.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001101618.1	0.155985	0.187852	0.109421	0.149184	0.264038	0.267901
NP_001101619.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001101622.1	54.5059	64.3455	59.524	65.5436	63.7997	61.6212
NP_001101623.1	11.8144	10.8302	10.7101	11.2918	10.9454	14.8005
NP_001101624.1	3.81505	5.34667	7.34477	4.17182	2.0908	4.20609
NP_001101627.1	8.70913	7.77746	8.1478	7.94412	8.93057	5.26767
NP_001101631.1	2.14636	0.79249	0.412654	1.83905	1.1801	0.859484
NP_001101632.1	8.82011	8.37747	3.31845	7.90557	6.59862	8.15281
NP_001101633.1	0.931325	1.01143	0.591148	0.593767	0.802636	0.621174
NP_001101634.1	0.0	0.0	0.0	0.0711159	0.0	0.0
NP_001101635.2	1.42281	2.4287	2.70995	1.53335	2.79633	0.083122
NP_001101636.3	0.0485004	0.0243972	0.0	0.0457773	0.155754	0.0317806
NP_001101638.1	0.258865	0.294995	0.505238	0.16839	0.332482	0.14999
NP_001101639.1	0.419846	0.708652	0.704383	0.581204	0.615891	0.178379
NP_001101640.1	103.738	90.304	105.806	139.434	102.138	104.785
NP_001101643.1	3.70295	3.66333	2.84319	3.18048	2.99404	2.84289
NP_001101651.1	8.89733	8.23596	10.6634	8.93094	9.93189	9.59454
NP_001101656.1	18.5138	18.9753	18.4996	19.218	19.4338	16.2075
NP_001101657.1	5.77056	6.94379	4.16699	6.44595	5.37953	6.24149
NP_001101658.2	0.611122	0.337923	2.03474	1.37303	1.19481	0.0
NP_001101660.1	2.81905	2.49529	3.79879	3.60644	2.81557	2.03398
NP_001101661.1	10.8232	7.74252	8.79256	9.48163	7.97671	7.62583
NP_001101662.1	12.4545	11.5587	9.72826	9.95189	9.23211	9.09707
NP_001101663.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_001101665.2	10.7146	8.47193	6.33485	7.86315	12.5237	11.6597
NP_001101668.1	0.29543	0.199008	0.232798	0.241658	0.427023	0.269927
NP_001101670.1	18.1154	17.5204	15.409	17.6611	18.613	19.9772
NP_001101671.1	2.26806	1.87359	2.17738	1.97799	1.82016	2.18705
NP_001101674.1	1.02744	1.06845	0.552293	1.08086	0.874221	0.79173
NP_001101675.2	1.57218	1.95518	2.52656	2.19772	2.07555	2.07941
NP_001101676.1	0.043093	0.01377	0.0285345	0.0128103	0.0	0.0
NP_001101677.1	2.24467	1.43764	1.34775	1.25068	1.36124	1.36076
NP_001101679.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001101680.1	19.0591	16.0757	12.9342	15.796	15.1642	23.1341
NP_001101681.1	27.7901	13.7419	17.0908	12.5133	11.3504	10.1558
NP_001101685.1	0.221699	0.168458	0.459994	0.138838	0.158758	0.641246
NP_001101686.1	10.625	7.05477	6.35203	8.2072	6.41297	10.0569
NP_001101688.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001101689.1	4.88689	5.15329	4.73914	4.37683	4.47922	3.95579
NP_001101692.1	0.673589	2.46862	2.66918	1.30095	2.44641	1.03596
NP_001101694.1	0.084345	0.150389	0.0884427	0.109171	0.0970446	0.0773748
NP_001101696.1	0.319813	0.121507	0.122093	0.115305	0.272622	0.338793
NP_001101697.1	0.0238122	0.0	0.0	0.0	0.0	0.0519017
NP_001101699.2	0.214895	0.298253	0.120907	0.0589266	0.154535	0.0
NP_001101701.1	2.75865	0.0	1.12022	0.725897	1.53563	0.439017
NP_001101703.1	5.79153	5.80347	3.76258	5.94048	4.66118	4.57174
NP_001101707.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_001101708.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001101709.1	7.80178	7.50154	7.59384	6.97506	8.73356	5.80504
NP_001101710.1	26.4958	25.4287	25.7303	24.7594	24.3129	25.4854
NP_001101711.1	0.185188	0.0566218	0.0	0.326272	0.0	0.0463167
NP_001101714.1	2.98495	2.48572	1.24454	1.66676	1.68487	1.16837
NP_001101715.1	210.048	269.359	243.631	263.127	254.959	248.583
NP_001101721.1	13.2747	11.7841	12.4716	13.5443	11.3635	18.1096
NP_001101722.1	0.0	0.0314163	0.0268573	0.0740817	0.0561655	0.00621226
NP_001101723.1	0.793721	0.334665	2.04923	0.103805	0.527712	9.48009e-10
NP_001101724.1	0.39334	0.333581	0.537791	0.503103	0.307197	0.325393
NP_001101725.1	0.127791	0.154587	0.0	0.0184561	0.0	0.0472929
NP_001101726.2	1.84543	0.796716	1.08959	1.018	1.52959	1.17879
NP_001101727.1	1.1924	1.47407	0.48785	0.657261	1.17613	0.53123
NP_001101728.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001101729.1	23.288	24.403	20.0019	22.5595	24.7874	20.5783
NP_001101731.1	31.9834	38.3114	32.6177	31.0101	36.3445	34.1796
NP_001101732.2	11.0038	10.8071	11.4817	9.12722	13.6695	5.85424
NP_001101733.1	0.0	0.0	0.0	0.0	0.0	0.0515909
NP_001101734.2	3.043	3.81399	2.93059	3.65436	3.45518	4.34448
NP_001101735.1	4.40845	3.51342	3.20178	3.17711	2.87641	3.69862
NP_001101736.1	0.488621	0.168927	0.463823	0.187863	0.54129	0.526841
NP_001101737.1	1.23309	1.99002	0.94409	2.15879	2.28374	3.81175
NP_001101739.1	0.265886	0.321949	0.0700438	0.224965	0.338785	0.268883
NP_001101740.1	0.0313919	0.0	0.0329643	0.0267124	0.067968	0.0381452
NP_001101741.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001101742.1	9.13809	9.62112	9.1994	7.87545	9.93217	7.27947
NP_001101743.1	1.41178	0.921562	1.25813	0.791245	0.710465	1.0658
NP_001101745.1	5.25255	4.07772	6.76023	3.83914	4.24711	3.95205
NP_001101749.1	36.7731	33.1476	23.8275	36.4913	31.9744	27.527
NP_001101751.1	9.23198	9.46013	10.4513	9.20808	9.50093	9.61636
NP_001101752.1	13.007	16.0005	14.7772	14.3159	14.2457	13.3594
NP_001101756.2	11.6427	10.6912	14.2922	6.02957	11.3107	7.64877
NP_001101757.1	0.0	0.152463	0.4327	0.18971	0.0294223	0.0
NP_001101759.1	3.96595	2.48854	2.03014	4.93724	5.72669	4.63156
NP_001101761.1	32.7625	33.3326	31.3465	22.2654	29.5304	19.9157
NP_001101763.2	8.45551	8.42775	8.44114	11.5121	10.1357	12.5024
NP_001101764.1	33.8513	35.5531	32.4608	36.0168	29.1798	36.6267
NP_001101765.1	5.14282	4.8692	3.71863	4.24491	4.229	5.28721
NP_001101766.1	46.7997	55.5729	46.1736	52.0414	55.3926	56.6523
NP_001101767.1	0.301066	0.38094	0.203524	0.361392	0.262173	0.29105
NP_001101768.1	0.152955	0.0	0.0229938	0.0710643	0.188985	0.0
NP_001101771.1	2.4057	1.99035	1.66252	2.72668	2.26017	2.19146
NP_001101772.1	15.0715	15.1031	15.8986	13.8474	15.8902	12.4378
NP_001101775.1	10.7439	10.4932	10.1895	10.902	11.6514	10.7108
NP_001101777.1	7.72871	6.61771	6.84492	7.02742	5.01116	6.82257
NP_001101778.1	3.54201	3.61646	2.92289	2.55067	3.88673	4.53973
NP_001101779.1	4.27523	3.19138	4.34184	5.32358	3.42621	3.03634
NP_001101780.1	6.78419	3.75165	7.60841	5.26666	5.89447	5.57643
NP_001101781.1	36.2273	42.5822	29.0933	25.2899	33.3258	34.8773
NP_001101782.1	4.17474	2.47649	2.93604	3.02847	4.87107	1.90868
NP_001101783.1	17.6768	17.9636	18.7221	16.5184	18.2047	18.6327
NP_001101786.2	14.9685	13.5746	11.6513	11.2597	14.55	11.5346
NP_001101787.2	4.36742	4.08516	3.97166	2.56283	4.13231	2.63618
NP_001101788.1	14.5361	16.0636	14.3021	14.5943	13.7651	13.6303
NP_001101789.1	6.77654	8.28163	8.99233	7.53824	8.62472	6.96805
NP_001101790.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001101791.1	0.292281	0.0830903	0.271622	0.104849	0.21157	0.0460305
NP_001101794.1	41.3488	48.3827	44.4587	42.6976	43.1411	39.696
NP_001101795.1	10.584	4.55898	11.6629	7.98259	6.93262	6.83617
NP_001101797.2	1.44409e-08	0.179957	0.130353	8.49083e-06	0.16092	0.0352722
NP_001101798.1	15.0347	14.7924	17.7425	15.4476	15.0946	16.5148
NP_001101799.1	0.515124	0.293662	0.079711	0.392566	0.110437	0.40068
NP_001101800.1	127.609	149.065	121.738	136.444	139.594	134.033
NP_001101802.1	20.8338	21.0295	19.3444	22.8599	21.4085	24.0789
NP_001101805.1	0.0	0.127773	0.0	0.0369241	0.0888507	0.0900971
NP_001101806.1	0.0688756	0.0	0.171901	0.168957	0.155008	0.116721
NP_001101809.1	44.1737	47.8478	47.3144	47.241	46.056	49.337
NP_001101814.2	0.28491	0.518403	0.525636	1.05363	0.519229	0.705347
NP_001101816.1	36.9231	37.4516	33.2619	37.8402	37.9845	36.7471
NP_001101817.1	14.2307	13.3228	16.6493	14.1616	14.0091	14.2
NP_001101818.2	0.0666146	0.0295903	0.0	0.0335938	0.0	0.0236562
NP_001101820.1	4.33746	3.92797	3.48686	3.66513	2.96938	3.49989
NP_001101821.1	1.09575	0.664359	0.648635	0.394823	0.699635	0.0698986
NP_001101822.1	0.0	0.929054	0.0	0.712704	8.54903e-10	0.153253
NP_001101823.1	16.8639	30.0718	12.5155	15.4609	17.733	12.8511
NP_001101824.1	1.3823	0.939644	0.969669	1.33465	1.14034	1.19169
NP_001101826.2	0.0	0.0376521	0.245937	0.0	0.0	0.0
NP_001101827.1	6.05879	6.30611	4.93607	5.39414	8.63103	1.41378
NP_001101828.1	0.442045	3.46157	2.19191	2.13928	3.52982	2.85487
